,Unnamed: 0,LOCATION,YEAR,Cooling_degree_days,Heating_degree_days,PDSI,PHDI,Palmer-Z-index,Crop Moisture Stress Index (CMSI),Avg_Temp_Season_1,Avg_Temp_Season_2,Avg_Temp_Season_3,Avg_Temp_Season_4,Max_Temp_Season_1,Max_Temp_Season_2,Max_Temp_Season_3,Max_Temp_Season_4,Min_Temp_Season_1,Min_Temp_Season_2,Min_Temp_Season_3,Min_Temp_Season_4
17,17,MARYLAND,1996,892,5135,3.229999999999998,3.229999999999998,1.94,8.025,34.46666666666667,62.06666666666666,71.10000000000001,45.333333333333336,43.46666666666666,72.60000000000001,80.66666666666667,54.53333333333333,25.433333333333337,51.5,61.5,36.166666666666664
18,18,MASSACHUSETTS,1996,392,6535,2.8441666666666663,2.8441666666666663,1.62,8.025,27.46666666666667,55.333333333333336,66.3,40.199999999999996,37.0,66.0,76.0,48.96666666666666,17.933333333333334,44.73333333333333,56.5,31.400000000000002
19,19,MICHIGAN,1996,446,7510,1.2433333333333334,1.3208333333333333,0.86,8.025,20.233333333333334,51.26666666666667,63.9,34.6,30.03333333333333,61.96666666666667,75.0,42.06666666666666,10.4,40.56666666666666,52.833333333333336,27.2
20,20,MINNESOTA,1996,361,9868,2.625,2.625,0.8,8.025,10.766666666666666,51.133333333333326,63.800000000000004,24.766666666666666,21.433333333333334,62.199999999999996,74.89999999999999,33.43333333333333,0.06666666666666643,40.06666666666667,52.699999999999996,16.133333333333336
21,21,MISSISSIPPI,1996,1972,2604,0.08750000000000001,-0.05083333333333332,-0.08,8.025,47.86666666666667,70.93333333333332,77.3,55.96666666666667,59.46666666666667,82.46666666666665,87.86666666666667,67.26666666666667,36.233333333333334,59.366666666666674,66.66666666666667,44.699999999999996
22,22,MISSOURI,1996,1057,5625,0.8441666666666666,0.5983333333333333,0.71,8.025,33.766666666666666,63.6,71.5,42.9,45.166666666666664,74.6,82.3,52.86666666666667,22.433333333333337,52.53333333333333,60.73333333333334,32.96666666666667
23,23,MONTANA,1996,194,9541,3.635,3.635,0.93,8.025,19.533333333333335,49.36666666666667,61.699999999999996,26.366666666666664,30.066666666666666,61.199999999999996,76.89999999999999,36.300000000000004,9.0,37.53333333333333,46.53333333333334,16.433333333333334
24,24,NEBRASKA,1996,765,7180,2.504166666666667,2.504166666666667,0.9,8.025,26.599999999999998,57.73333333333333,67.56666666666666,34.53333333333333,39.6,70.16666666666667,79.36666666666666,46.06666666666666,13.566666666666668,45.333333333333336,55.73333333333333,23.0
25,25,NEVADA,1996,2256,3291,-0.2783333333333334,1.606666666666667,0.21,8.025,37.86666666666667,57.1,69.56666666666668,41.63333333333333,49.53333333333333,71.89999999999999,85.86666666666667,53.23333333333333,26.23333333333333,42.300000000000004,53.26666666666667,30.0
26,26,NEW HAMPSHIRE,1996,236,7804,3.0558333333333336,3.0558333333333336,1.44,8.025,21.600000000000005,51.70000000000001,63.23333333333333,35.333333333333336,31.96666666666667,62.833333333333336,74.0,43.96666666666667,11.233333333333334,40.56666666666667,52.4,26.7
27,27,NEW JERSEY,1996,647,5679,2.45,2.45,1.53,8.025,32.43333333333333,59.633333333333326,69.93333333333334,44.1,41.666666666666664,70.23333333333333,79.60000000000001,53.1,23.23333333333333,49.0,60.29999999999999,35.13333333333333
28,28,NEW MEXICO,1996,997,4384,-0.8316666666666667,-2.7383333333333333,-0.77,8.025,40.86666666666667,63.96666666666667,69.03333333333335,44.833333333333336,56.46666666666667,81.03333333333333,82.66666666666667,59.699999999999996,25.2,46.86666666666667,55.4,30.033333333333335
29,29,NEW YORK,1996,465,6515,2.8716666666666666,2.8716666666666666,1.64,8.025,22.833333333333332,53.166666666666664,64.63333333333333,37.5,32.46666666666667,63.53333333333334,74.60000000000001,45.4,13.199999999999998,42.833333333333336,54.63333333333333,29.53333333333333
30,30,NORTH CAROLINA,1996,1281,3824,2.055833333333333,2.055833333333333,0.97,8.025,41.733333333333334,66.23333333333333,73.36666666666666,49.76666666666667,52.46666666666666,78.03333333333333,83.10000000000001,60.86666666666667,31.0,54.43333333333334,63.6,38.66666666666667
31,31,NORTH DAKOTA,1996,414,10810,4.755833333333333,4.755833333333333,1.32,8.025,10.733333333333334,50.599999999999994,63.93333333333333,20.8,20.466666666666665,62.03333333333333,76.83333333333333,30.233333333333334,0.9666666666666665,39.166666666666664,51.03333333333333,11.4
32,32,OHIO,1996,637,6320,2.458333333333333,2.458333333333333,1.46,8.025,29.2,59.0,68.46666666666667,41.46666666666667,38.03333333333333,69.8,79.43333333333334,50.133333333333326,20.3,48.166666666666664,57.6,32.76666666666667
33,33,OKLAHOMA,1996,1766,3882,0.048333333333333305,-0.19333333333333325,0.26,8.025,41.266666666666666,69.7,75.8,49.166666666666664,55.333333333333336,82.53333333333333,86.5,61.0,27.2,56.833333333333336,65.1,37.266666666666666
34,34,OREGON,1996,243,5387,3.398333333333334,3.398333333333334,1.56,8.025,36.300000000000004,50.46666666666666,63.36666666666667,40.43333333333334,44.9,62.666666666666664,79.06666666666666,49.166666666666664,27.7,38.266666666666666,47.666666666666664,31.7
35,35,PENNSYLVANIA,1996,536,6278,3.285833333333333,3.285833333333333,2.0,8.025,27.46666666666667,56.866666666666674,66.23333333333333,39.9,36.63333333333333,68.13333333333333,76.46666666666665,48.43333333333334,18.3,45.56666666666667,55.93333333333334,31.333333333333332
36,36,RHODE ISLAND,1996,414,6186,1.6575,1.6575,1.11,8.025,30.033333333333335,56.43333333333334,67.33333333333333,42.5,39.03333333333334,66.33333333333333,75.76666666666667,51.06666666666666,21.033333333333335,46.56666666666666,58.86666666666667,33.9
37,37,SOUTH CAROLINA,1996,1752,2970,-0.07333333333333329,1.0008333333333337,-0.1,8.025,46.9,69.86666666666667,76.89999999999999,53.43333333333334,58.53333333333333,82.2,87.0,65.36666666666666,35.23333333333333,57.56666666666666,66.83333333333333,41.4
38,38,SOUTH DAKOTA,1996,552,8920,5.694166666666668,5.694166666666668,1.98,8.025,19.200000000000003,54.0,66.53333333333335,26.8,30.03333333333333,65.63333333333333,79.6,36.86666666666667,8.366666666666667,42.300000000000004,53.36666666666667,16.733333333333334
39,39,TENNESSEE,1996,1211,4231,2.0258333333333334,2.0258333333333334,1.14,8.025,39.46666666666667,65.5,72.7,48.56666666666666,50.199999999999996,77.33333333333333,83.3,59.06666666666666,28.7,53.63333333333333,62.13333333333333,38.03333333333333
40,40,TEXAS,1996,2735,1918,-1.4008333333333332,-2.8575,-1.1,8.025,50.63333333333333,74.7,79.26666666666667,57.166666666666664,65.16666666666667,88.03333333333335,90.33333333333333,69.86666666666667,36.1,61.4,68.2,44.46666666666667
41,41,UTAH,1996,529,7024,-0.9716666666666668,-0.6441666666666666,-0.34,8.025,34.43333333333333,57.06666666666666,68.3,38.53333333333333,46.133333333333326,71.56666666666668,83.16666666666666,49.6,22.766666666666666,42.53333333333334,53.43333333333334,27.5
42,42,VERMONT,1996,176,8316,2.7608333333333333,2.7608333333333333,1.27,8.025,19.8,50.86666666666667,62.599999999999994,34.7,29.866666666666664,61.46666666666667,73.10000000000001,42.76666666666667,9.766666666666667,40.3,52.13333333333333,26.600000000000005
43,43,VIRGINIA,1996,915,4790,2.6425,2.6425,1.68,8.025,36.5,63.133333333333326,70.56666666666666,45.86666666666667,46.666666666666664,74.76666666666667,80.53333333333333,56.26666666666667,26.26666666666667,51.43333333333334,60.666666666666664,35.4
44,44,WASHINGTON,1996,160,6073,2.7191666666666663,2.7191666666666663,1.19,8.025,33.4,50.46666666666667,62.133333333333326,36.43333333333333,40.9,61.13333333333333,75.43333333333334,43.300000000000004,25.866666666666664,39.833333333333336,48.800000000000004,29.599999999999998
45,45,WEST VIRGINIA,1996,642,5603,3.3341666666666665,3.3341666666666665,2.04,8.025,32.53333333333333,60.20000000000001,67.5,42.73333333333333,42.4,72.13333333333333,77.83333333333333,52.63333333333333,22.733333333333334,48.23333333333333,57.199999999999996,32.76666666666667
46,46,WISCONSIN,1996,370,8556,1.9675,1.9675,0.69,8.025,16.333333333333332,51.56666666666666,63.866666666666674,30.133333333333336,26.900000000000002,62.43333333333334,74.86666666666666,38.699999999999996,5.7,40.73333333333333,52.86666666666667,21.633333333333336
47,47,WYOMING,1996,250,8656,3.5341666666666662,3.5341666666666662,0.8,8.025,23.166666666666668,49.166666666666664,61.1,30.733333333333334,34.86666666666667,62.5,76.86666666666666,41.73333333333333,11.566666666666668,35.800000000000004,45.26666666666667,19.766666666666666
48,48,ALABAMA,1997,1640,2849,1.9266666666666663,1.9266666666666663,0.87,8.56,52.633333333333326,66.66666666666667,77.53333333333335,52.633333333333326,63.6,77.9,88.60000000000001,63.76666666666667,41.666666666666664,55.4,66.46666666666667,41.46666666666667
49,49,ARIZONA,1997,3033,2040,-1.8641666666666663,-3.1491666666666664,-0.52,8.56,47.23333333333333,66.83333333333333,77.83333333333333,50.199999999999996,60.70000000000001,82.13333333333334,91.7,63.5,33.733333333333334,51.56666666666666,63.96666666666667,36.9
50,50,ARKANSAS,1997,1558,3637,2.1666666666666665,2.1666666666666665,0.32,8.56,46.46666666666666,65.39999999999999,77.3,49.46666666666667,56.76666666666667,76.66666666666667,88.8,59.23333333333333,36.1,54.1,65.86666666666666,39.733333333333334
51,51,CALIFORNIA,1997,960,2664,-0.8683333333333333,-0.6641666666666665,-0.55,8.56,48.36666666666667,63.86666666666667,73.23333333333333,51.0,59.43333333333334,77.23333333333333,87.46666666666665,61.73333333333333,37.36666666666667,50.43333333333334,58.96666666666667,40.23333333333333
52,52,COLORADO,1997,262,7457,3.119166666666666,3.119166666666666,1.59,8.56,30.066666666666663,51.06666666666666,64.0,34.23333333333333,43.36666666666667,64.8,77.8,46.43333333333334,16.8,37.333333333333336,50.166666666666664,22.0
53,53,CONNECTICUT,1997,440,6145,-0.1891666666666667,0.9125,-0.41,8.56,32.199999999999996,55.23333333333333,66.93333333333332,40.199999999999996,41.199999999999996,66.56666666666666,77.86666666666667,49.5,23.266666666666666,43.833333333333336,56.0,30.899999999999995
54,54,DELAWARE,1997,846,4719,-0.38916666666666666,1.5691666666666662,-0.29,8.56,40.13333333333333,60.03333333333334,72.26666666666667,46.9,49.5,70.96666666666665,82.96666666666667,56.166666666666664,30.766666666666666,49.0,61.5,37.666666666666664
55,55,FLORIDA,1997,3467,578,0.4241666666666665,0.5775,0.73,8.56,64.66666666666667,73.93333333333334,81.06666666666666,64.9,75.83333333333333,84.39999999999999,90.83333333333333,75.2,53.43333333333334,63.4,71.26666666666667,54.6
56,56,GEORGIA,1997,1428,2899,0.8541666666666666,0.8541666666666666,0.92,8.56,54.166666666666664,66.89999999999999,77.53333333333335,54.23333333333333,65.46666666666667,78.50000000000001,88.7,64.93333333333334,42.9,55.300000000000004,66.43333333333334,43.46666666666667
57,57,IDAHO,1997,397,6969,3.191666666666667,3.191666666666667,0.42,8.56,28.5,49.333333333333336,61.76666666666667,33.333333333333336,37.800000000000004,61.833333333333336,76.33333333333333,43.0,19.166666666666668,36.86666666666667,47.166666666666664,23.733333333333334
58,58,ILLINOIS,1997,702,6521,-0.17750000000000002,0.3374999999999999,-0.06,8.56,32.63333333333333,58.6,70.8,41.833333333333336,41.43333333333334,69.56666666666666,81.8,50.0,23.766666666666666,47.63333333333333,59.800000000000004,33.666666666666664
59,59,INDIANA,1997,680,6086,1.8191666666666668,2.5800000000000005,0.26,8.56,33.36666666666667,57.43333333333334,69.46666666666665,41.733333333333334,42.166666666666664,68.26666666666667,80.60000000000001,50.166666666666664,24.600000000000005,46.53333333333333,58.333333333333336,33.26666666666667
60,60,IOWA,1997,722,7174,0.4000000000000001,0.7616666666666668,-0.04,8.56,25.600000000000005,56.300000000000004,69.03333333333335,37.46666666666667,34.766666666666666,67.96666666666667,79.76666666666667,45.76666666666667,16.366666666666664,44.70000000000001,58.23333333333333,29.2
61,61,KANSAS,1997,1263,5154,2.6308333333333342,2.6308333333333342,1.17,8.56,36.666666666666664,60.53333333333334,74.4,43.06666666666666,49.23333333333334,73.16666666666667,86.43333333333334,53.36666666666667,24.066666666666666,47.9,62.4,32.833333333333336
62,62,KENTUCKY,1997,946,4794,1.2641666666666669,2.9124999999999988,0.23,8.56,40.96666666666667,59.76666666666667,72.16666666666667,45.0,51.166666666666664,71.16666666666667,83.73333333333333,54.73333333333333,30.766666666666666,48.4,60.56666666666667,35.3
63,63,LOUISIANA,1997,2471,1832,1.635833333333333,1.635833333333333,0.53,8.56,55.5,70.89999999999999,80.80000000000001,56.96666666666666,64.8,80.83333333333333,91.33333333333333,67.56666666666666,46.13333333333333,60.93333333333334,70.19999999999999,46.26666666666666
64,64,MAINE,1997,185,8344,0.7825000000000001,1.3908333333333338,-0.19,8.56,18.266666666666666,48.1,61.099999999999994,31.766666666666666,28.600000000000005,59.23333333333333,71.96666666666667,40.400000000000006,7.966666666666666,37.0,50.26666666666667,23.099999999999998
65,65,MARYLAND,1997,869,4787,-0.6175,1.3949999999999998,-0.47,8.56,39.4,59.6,71.56666666666666,45.6,49.0,71.13333333333334,82.56666666666668,54.866666666666674,29.833333333333332,48.1,60.53333333333333,36.4
66,66,MASSACHUSETTS,1997,381,6498,-0.36833333333333335,1.241666666666667,-0.48,8.56,30.53333333333333,53.9,65.93333333333334,39.06666666666667,39.26666666666667,65.0,76.93333333333334,48.36666666666667,21.8,42.800000000000004,54.96666666666666,29.8
67,67,MICHIGAN,1997,385,7251,0.36999999999999983,1.6283333333333336,-0.09,8.56,23.53333333333333,51.133333333333326,63.0,36.46666666666667,32.06666666666666,62.866666666666674,73.86666666666667,43.96666666666667,15.033333333333333,39.333333333333336,52.06666666666666,29.03333333333333
68,68,MINNESOTA,1997,385,8881,2.5083333333333333,2.5083333333333333,0.32,8.56,14.5,51.800000000000004,64.26666666666667,31.7,24.5,63.70000000000001,75.13333333333334,39.63333333333333,4.533333333333333,39.93333333333333,53.46666666666667,23.766666666666666
69,69,MISSISSIPPI,1997,1928,2589,1.805,1.805,0.86,8.56,52.1,68.03333333333335,78.49999999999999,53.0,62.53333333333333,78.8,89.53333333333335,63.9,41.699999999999996,57.23333333333333,67.39999999999999,42.1
70,70,MISSOURI,1997,1086,5357,1.7575000000000005,1.7575000000000005,0.2,8.56,36.93333333333333,60.43333333333334,73.3,44.06666666666666,47.199999999999996,71.7,84.5,52.833333333333336,26.599999999999998,49.13333333333333,62.13333333333333,35.36666666666667
71,71,MONTANA,1997,160,8752,2.38,3.495,0.85,8.56,24.03333333333333,49.199999999999996,62.43333333333333,33.199999999999996,34.166666666666664,61.63333333333333,76.86666666666666,43.6,13.866666666666665,36.733333333333334,47.9,22.833333333333332
72,72,NEBRASKA,1997,922,6556,2.555,2.555,0.65,8.56,30.266666666666666,55.666666666666664,70.06666666666668,38.53333333333333,42.4,68.5,82.63333333333334,49.70000000000001,18.099999999999998,42.9,57.46666666666667,27.3
73,73,NEVADA,1997,2081,3449,0.16166666666666665,0.87,0.15,8.56,37.1,56.63333333333333,68.39999999999999,40.2,48.63333333333333,70.53333333333335,83.76666666666667,52.5,25.53333333333333,42.666666666666664,53.03333333333333,27.900000000000002
74,74,NEW HAMPSHIRE,1997,200,7961,2.316666666666667,2.316666666666667,0.08,8.56,23.133333333333336,50.1,61.96666666666666,34.0,33.23333333333333,61.86666666666667,73.53333333333335,43.53333333333334,13.033333333333331,38.266666666666666,50.43333333333334,24.533333333333335
75,75,NEW JERSEY,1997,606,5471,2.004166666666666,2.004166666666666,-0.2,8.56,36.5,57.76666666666667,69.8,44.13333333333333,45.833333333333336,69.39999999999999,80.96666666666665,53.36666666666667,27.23333333333333,46.1,58.666666666666664,34.833333333333336
76,76,NEW MEXICO,1997,911,4905,1.3716666666666668,0.9066666666666666,0.87,8.56,39.06666666666666,59.46666666666667,70.8,42.266666666666666,53.23333333333333,74.56666666666668,84.99999999999999,56.23333333333333,24.833333333333332,44.333333333333336,56.56666666666666,28.3
77,77,NEW YORK,1997,445,6391,2.48,2.48,0.04,8.56,25.8,51.9,63.20000000000001,36.4,35.300000000000004,63.1,74.06666666666668,44.76666666666667,16.3,40.699999999999996,52.4,28.099999999999998
78,78,NORTH CAROLINA,1997,1148,3585,0.625,0.7716666666666666,-0.2,8.56,46.96666666666667,62.4,73.76666666666667,49.23333333333333,58.23333333333333,74.39999999999999,84.93333333333332,59.96666666666666,35.733333333333334,50.43333333333334,62.666666666666664,38.5
79,79,NORTH DAKOTA,1997,475,9399,3.750833333333333,3.750833333333333,0.5,8.56,13.6,51.800000000000004,65.50000000000001,31.866666666666664,23.433333333333337,64.43333333333334,78.66666666666667,41.5,3.8000000000000003,39.13333333333333,52.36666666666667,22.233333333333334
80,80,OHIO,1997,537,6077,2.8216666666666668,2.8216666666666668,0.46,8.56,33.96666666666667,56.29999999999999,67.7,41.800000000000004,42.9,67.5,78.66666666666667,50.1,25.066666666666666,45.06666666666666,56.76666666666667,33.43333333333334
81,81,OKLAHOMA,1997,1654,3826,3.2433333333333327,3.2433333333333327,1.1,8.56,43.833333333333336,64.73333333333333,77.86666666666666,48.5,55.666666666666664,76.56666666666668,89.5,58.833333333333336,32.0,52.93333333333334,66.2,38.23333333333333
82,82,OREGON,1997,216,5228,3.115,3.115,0.15,8.56,36.16666666666667,51.76666666666667,63.099999999999994,39.99999999999999,44.96666666666667,64.10000000000001,77.7,48.93333333333334,27.333333333333332,39.46666666666667,48.53333333333333,31.066666666666663
83,83,PENNSYLVANIA,1997,478,6049,2.265833333333333,2.265833333333333,-0.25,8.56,31.900000000000002,54.400000000000006,65.56666666666668,40.0,41.06666666666667,66.33333333333333,76.96666666666667,48.46666666666666,22.73333333333333,42.4,54.166666666666664,31.46666666666667
84,84,RHODE ISLAND,1997,429,6082,-0.16833333333333333,0.4383333333333333,-0.51,8.56,33.5,55.199999999999996,67.56666666666666,41.5,42.0,65.39999999999999,77.46666666666667,50.4,24.933333333333337,44.9,57.63333333333333,32.6
85,85,SOUTH CAROLINA,1997,1598,2685,1.2033333333333334,1.2033333333333334,0.91,8.56,52.36666666666667,66.2,77.06666666666666,53.0,63.93333333333334,78.03333333333333,87.83333333333333,63.73333333333333,40.766666666666666,54.333333333333336,66.26666666666667,42.199999999999996
86,86,SOUTH DAKOTA,1997,635,7988,7.185833333333334,7.185833333333334,1.83,8.56,21.766666666666666,53.53333333333333,67.96666666666667,35.9,31.833333333333332,65.46666666666667,80.39999999999999,47.06666666666666,11.733333333333333,41.53333333333334,55.53333333333333,24.733333333333334
87,87,TENNESSEE,1997,1127,4045,3.3775,3.3775,0.67,8.56,44.96666666666667,61.800000000000004,73.76666666666667,46.833333333333336,55.46666666666667,73.0,85.26666666666667,56.800000000000004,34.46666666666667,50.56666666666666,62.23333333333333,36.9
88,88,TEXAS,1997,2518,2151,2.8033333333333332,2.4091666666666667,1.35,8.56,51.1,69.26666666666667,80.83333333333333,54.5,62.46666666666667,80.7,92.93333333333334,66.39999999999999,39.766666666666666,57.833333333333336,68.73333333333333,42.63333333333333
89,89,UTAH,1997,421,7284,3.0483333333333333,3.0483333333333333,1.37,8.56,32.800000000000004,55.333333333333336,67.23333333333333,37.36666666666667,44.06666666666666,68.86666666666666,80.73333333333333,48.900000000000006,21.566666666666663,41.833333333333336,53.73333333333333,25.8
90,90,VERMONT,1997,132,8585,2.3091666666666666,2.3091666666666666,0.35,8.56,21.3,49.333333333333336,60.833333333333336,32.800000000000004,31.566666666666663,60.86666666666667,72.06666666666666,42.0,11.1,37.76666666666667,49.53333333333334,23.566666666666663
91,91,VIRGINIA,1997,866,4526,-0.5208333333333334,1.1641666666666668,-0.49,8.56,41.6,59.4,71.26666666666667,45.73333333333333,52.26666666666667,71.56666666666666,82.76666666666667,56.133333333333326,31.0,47.20000000000001,59.699999999999996,35.300000000000004
92,92,WASHINGTON,1997,179,5531,3.6133333333333333,4.443333333333333,1.26,8.56,34.36666666666667,51.666666666666664,62.96666666666666,39.43333333333334,41.4,62.43333333333334,75.4,46.5,27.366666666666664,40.86666666666667,50.6,32.36666666666667
93,93,WEST VIRGINIA,1997,563,5434,2.3683333333333336,2.3683333333333336,-0.11,8.56,37.9,56.1,67.56666666666666,42.36666666666667,48.03333333333333,68.43333333333332,78.93333333333332,51.79999999999999,27.8,43.76666666666667,56.166666666666664,32.96666666666667
94,94,WISCONSIN,1997,362,7900,1.535,1.535,0.15,8.56,20.4,52.13333333333333,63.56666666666667,34.46666666666667,29.53333333333333,64.03333333333333,74.03333333333335,42.46666666666667,11.266666666666666,40.233333333333334,53.06666666666666,26.466666666666665
95,95,WYOMING,1997,217,8565,4.110833333333333,4.110833333333333,1.33,8.56,24.600000000000005,47.9,61.43333333333334,30.866666666666664,35.86666666666667,61.1,75.46666666666668,42.56666666666667,13.333333333333334,34.63333333333333,47.4,19.2
96,96,ALABAMA,1998,2244,2409,0.5149999999999999,1.1933333333333334,-0.12,6.24,50.13333333333333,71.96666666666665,79.7,58.699999999999996,60.70000000000001,84.0,90.39999999999999,70.13333333333333,39.53333333333333,59.833333333333336,68.96666666666667,47.26666666666667
97,97,ARIZONA,1998,2648,2291,1.3683333333333332,2.311666666666666,1.05,6.24,44.93333333333334,62.5,78.4,51.26666666666667,57.06666666666666,78.03333333333333,92.40000000000002,65.3,32.800000000000004,46.93333333333333,64.36666666666666,37.23333333333333
98,98,ARKANSAS,1998,2234,3050,-0.8799999999999999,-0.7458333333333332,-0.54,6.24,46.800000000000004,70.76666666666667,80.93333333333334,53.9,55.96666666666666,82.2,92.13333333333333,64.16666666666667,37.63333333333333,59.366666666666674,69.63333333333333,43.63333333333333
99,99,CALIFORNIA,1998,780,3407,4.636666666666666,5.045833333333333,2.42,6.24,45.96666666666667,57.23333333333333,74.13333333333333,49.5,54.76666666666667,68.83333333333333,88.56666666666666,60.833333333333336,37.199999999999996,45.63333333333333,59.666666666666664,38.13333333333333
100,100,COLORADO,1998,319,6972,3.1791666666666667,3.3925000000000005,0.55,6.24,30.46666666666667,51.6,65.89999999999999,37.03333333333333,42.46666666666666,66.10000000000001,80.3,49.666666666666664,18.500000000000004,37.03333333333333,51.46666666666667,24.400000000000002
101,101,CONNECTICUT,1998,581,5238,0.22416666666666665,0.8891666666666665,0.17,6.24,35.86666666666667,58.26666666666667,69.0,43.23333333333333,44.333333333333336,69.03333333333333,80.0,53.03333333333334,27.399999999999995,47.5,58.0,33.43333333333333
102,102,DELAWARE,1998,1107,3965,-0.6283333333333333,1.480297366166875e-16,-0.64,6.24,42.866666666666674,63.76666666666667,74.13333333333333,48.86666666666667,51.36666666666667,74.13333333333334,84.89999999999999,59.5,34.300000000000004,53.43333333333334,63.36666666666667,38.23333333333334
103,103,FLORIDA,1998,3826,558,-0.8866666666666664,-0.13916666666666647,-0.5,6.24,60.9,77.06666666666668,82.2,69.8,71.39999999999999,88.66666666666667,91.13333333333333,79.96666666666665,50.366666666666674,65.5,73.23333333333333,59.63333333333333
104,104,GEORGIA,1998,2007,2504,0.08500000000000013,0.985,-0.33,6.24,51.166666666666664,72.46666666666667,79.33333333333333,59.800000000000004,61.800000000000004,84.53333333333333,90.06666666666668,71.3,40.46666666666667,60.43333333333334,68.63333333333334,48.300000000000004
105,105,IDAHO,1998,570,6762,2.2550000000000003,2.2550000000000003,0.88,6.24,30.433333333333334,47.96666666666667,65.5,33.4,39.06666666666666,59.699999999999996,80.89999999999999,42.199999999999996,21.833333333333332,36.23333333333333,50.0,24.566666666666666
106,106,ILLINOIS,1998,1032,5162,1.4,1.3083333333333331,0.62,6.24,37.46666666666667,63.93333333333334,73.7,45.76666666666667,44.56666666666666,74.0,84.23333333333333,55.6,30.46666666666667,53.833333333333336,63.166666666666664,35.9
107,107,INDIANA,1998,1022,4782,0.34,0.9291666666666666,0.41,6.24,38.49999999999999,63.300000000000004,72.3,45.699999999999996,45.93333333333334,73.8,83.46666666666667,55.9,31.066666666666663,52.73333333333333,61.13333333333333,35.5
108,108,IOWA,1998,935,5985,1.795,1.795,0.98,6.24,30.366666666666664,60.6,71.63333333333333,41.06666666666667,37.13333333333333,70.96666666666665,82.36666666666667,50.86666666666667,23.633333333333336,50.26666666666667,60.93333333333334,31.266666666666666
109,109,KANSAS,1998,1693,4576,3.0508333333333333,3.0508333333333333,0.89,6.24,36.800000000000004,64.46666666666667,77.3,46.699999999999996,46.43333333333334,77.7,89.63333333333333,58.26666666666667,27.2,51.26666666666667,64.96666666666667,35.06666666666666
110,110,KENTUCKY,1998,1367,3857,-0.4583333333333333,-0.2091666666666667,-0.1,6.24,43.23333333333333,65.3,74.8,49.4,51.699999999999996,76.2,86.60000000000001,60.800000000000004,34.76666666666667,54.333333333333336,63.1,38.0
111,111,LOUISIANA,1998,3046,1518,0.2933333333333332,-0.19083333333333352,-0.01,6.24,54.76666666666667,74.86666666666666,83.26666666666667,61.666666666666664,64.86666666666666,85.53333333333332,93.16666666666667,71.43333333333332,44.666666666666664,64.13333333333334,73.26666666666667,51.9
112,112,MAINE,1998,218,7179,0.475,0.8616666666666667,0.24,6.24,23.866666666666664,52.53333333333334,62.533333333333324,35.03333333333334,33.23333333333333,63.4,73.8,42.86666666666667,14.533333333333331,41.666666666666664,51.26666666666667,27.23333333333333
113,113,MARYLAND,1998,1167,3969,0.008333333333333378,0.4183333333333332,-0.54,6.24,41.9,63.666666666666664,74.0,48.46666666666667,50.43333333333334,74.16666666666667,85.13333333333334,59.03333333333334,33.26666666666667,53.199999999999996,62.833333333333336,37.86666666666667
114,114,MASSACHUSETTS,1998,481,5560,0.3433333333333333,1.34,0.33,6.24,34.23333333333334,57.03333333333334,67.86666666666667,42.333333333333336,42.56666666666667,67.56666666666666,78.89999999999999,51.73333333333333,25.900000000000002,46.53333333333333,56.800000000000004,32.86666666666667
115,115,MICHIGAN,1998,665,5771,-1.808333333333333,-1.9575,-1.26,6.24,29.866666666666664,56.633333333333326,66.8,39.7,37.06666666666666,68.86666666666667,78.89999999999999,48.333333333333336,22.733333333333334,44.46666666666667,54.666666666666664,31.066666666666666
116,116,MINNESOTA,1998,515,7415,0.9908333333333336,1.2483333333333333,0.46,6.24,23.433333333333334,56.43333333333333,66.76666666666667,33.0,30.76666666666667,68.33333333333333,78.66666666666667,41.63333333333333,16.099999999999998,44.5,54.866666666666674,24.366666666666664
117,117,MISSISSIPPI,1998,2530,2138,-0.7041666666666667,-0.1925,-0.46,6.24,51.166666666666664,72.63333333333334,81.03333333333335,58.56666666666666,61.300000000000004,83.96666666666665,91.7,69.76666666666667,41.03333333333333,61.23333333333333,70.39999999999999,47.333333333333336
118,118,MISSOURI,1998,1464,4476,2.129166666666667,2.129166666666667,1.09,6.24,39.199999999999996,65.60000000000001,76.06666666666668,47.800000000000004,47.199999999999996,76.39999999999999,86.40000000000002,58.300000000000004,31.2,54.800000000000004,65.7,37.266666666666666
119,119,MONTANA,1998,280,8254,-0.26833333333333337,0.26833333333333337,0.07,6.24,26.099999999999998,50.26666666666667,66.2,32.833333333333336,36.266666666666666,62.93333333333334,81.26666666666667,42.36666666666667,15.966666666666667,37.56666666666667,51.13333333333333,23.299999999999997
120,120,NEBRASKA,1998,1117,5882,3.225,3.225,1.24,6.24,31.200000000000003,58.1,72.6,40.53333333333334,40.96666666666667,71.03333333333333,85.36666666666667,52.333333333333336,21.433333333333334,45.199999999999996,59.76666666666667,28.733333333333334
121,121,NEVADA,1998,1757,3928,3.882499999999999,5.031666666666666,2.89,6.24,36.333333333333336,51.20000000000001,69.96666666666667,39.26666666666667,46.23333333333333,63.96666666666667,85.33333333333333,51.23333333333333,26.400000000000002,38.4,54.56666666666666,27.3
