YEAR,LOCATION,"STATE ANSI","ASD CODE","COUNTY ANSI","REFERENCE PERIOD",COMMODITY,"AREA HARVESTED in ACRES","AREA PLANTED in ACRES","PRODUCTION in BU","YIELD in BU / ACRE"
2003,"MINNESOTA, CENTRAL, WRIGHT",27,50,171,YEAR,SOYBEANS,"77,900","79,100","1,869,600",24
2003,"MINNESOTA, EAST CENTRAL, AITKIN",27,60,001,YEAR,SOYBEANS,"3,700","3,800","125,800",34
2003,"MINNESOTA, EAST CENTRAL, ANOKA",27,60,003,YEAR,SOYBEANS,"5,200","5,300","93,600",18
2003,"MINNESOTA, EAST CENTRAL, CHISAGO",27,60,025,YEAR,SOYBEANS,"24,800","24,900","595,200",24
2003,"MINNESOTA, EAST CENTRAL, HENNEPIN",27,60,053,YEAR,SOYBEANS,"16,500","16,600","462,000",28
2003,"MINNESOTA, EAST CENTRAL, ISANTI",27,60,059,YEAR,SOYBEANS,"31,400","31,600","596,600",19
2003,"MINNESOTA, EAST CENTRAL, KANABEC",27,60,065,YEAR,SOYBEANS,"9,800","9,900","176,400",18
2003,"MINNESOTA, EAST CENTRAL, MILLE LACS",27,60,095,YEAR,SOYBEANS,"12,700","12,800","254,000",20
2003,"MINNESOTA, EAST CENTRAL, OTHER (COMBINED) COUNTIES",27,60,"   ",YEAR,SOYBEANS,800,800,"24,400",30.5
2003,"MINNESOTA, EAST CENTRAL, PINE",27,60,115,YEAR,SOYBEANS,"10,500","10,600","241,500",23
2003,"MINNESOTA, EAST CENTRAL, WASHINGTON",27,60,163,YEAR,SOYBEANS,"15,200","15,300","304,000",20
2003,"MINNESOTA, NORTH CENTRAL, BELTRAMI",27,20,007,YEAR,SOYBEANS,"3,500","3,600","87,500",25
2003,"MINNESOTA, NORTH CENTRAL, CASS",27,20,021,YEAR,SOYBEANS,"1,400","1,500","50,400",36
2003,"MINNESOTA, NORTH CENTRAL, HUBBARD",27,20,057,YEAR,SOYBEANS,"3,700","3,800","133,200",36
2003,"MINNESOTA, NORTH CENTRAL, KOOCHICHING",27,20,071,YEAR,SOYBEANS,"1,600","1,700","41,600",26
2003,"MINNESOTA, NORTH CENTRAL, OTHER (COMBINED) COUNTIES",27,20,"   ",YEAR,SOYBEANS,"1,900","2,000","56,700",29.8
2003,"MINNESOTA, NORTHWEST, BECKER",27,10,005,YEAR,SOYBEANS,"86,100","86,800","2,324,700",27
2003,"MINNESOTA, NORTHWEST, CLAY",27,10,027,YEAR,SOYBEANS,"158,700","159,500","4,602,300",29
2003,"MINNESOTA, NORTHWEST, CLEARWATER",27,10,029,YEAR,SOYBEANS,"5,900","6,000","165,200",28
2003,"MINNESOTA, NORTHWEST, KITTSON",27,10,069,YEAR,SOYBEANS,"77,800","78,000","2,489,600",32
2003,"MINNESOTA, NORTHWEST, MAHNOMEN",27,10,087,YEAR,SOYBEANS,"55,500","55,700","1,609,500",29
2003,"MINNESOTA, NORTHWEST, MARSHALL",27,10,089,YEAR,SOYBEANS,"166,800","167,400","4,670,400",28
2003,"MINNESOTA, NORTHWEST, NORMAN",27,10,107,YEAR,SOYBEANS,"164,500","168,400","4,935,000",30
2003,"MINNESOTA, NORTHWEST, PENNINGTON",27,10,113,YEAR,SOYBEANS,"84,800","85,100","2,289,600",27
2003,"MINNESOTA, NORTHWEST, POLK",27,10,119,YEAR,SOYBEANS,"279,500","280,400","8,385,000",30
2003,"MINNESOTA, NORTHWEST, RED LAKE",27,10,125,YEAR,SOYBEANS,"67,800","68,000","1,898,400",28
2003,"MINNESOTA, NORTHWEST, ROSEAU",27,10,135,YEAR,SOYBEANS,"39,200","41,100","1,176,000",30
2003,"MINNESOTA, SOUTH CENTRAL, BLUE EARTH",27,80,013,YEAR,SOYBEANS,"170,700","171,400","5,974,500",35
2003,"MINNESOTA, SOUTH CENTRAL, BROWN",27,80,015,YEAR,SOYBEANS,"147,200","147,800","5,152,000",35
2003,"MINNESOTA, SOUTH CENTRAL, FARIBAULT",27,80,043,YEAR,SOYBEANS,"173,800","174,400","6,430,600",37
2003,"MINNESOTA, SOUTH CENTRAL, FREEBORN",27,80,047,YEAR,SOYBEANS,"158,100","158,800","5,691,600",36
2003,"MINNESOTA, SOUTH CENTRAL, LE SUEUR",27,80,079,YEAR,SOYBEANS,"82,900","83,400","2,818,600",34
2003,"MINNESOTA, SOUTH CENTRAL, MARTIN",27,80,091,YEAR,SOYBEANS,"190,500","191,500","7,048,500",37
2003,"MINNESOTA, SOUTH CENTRAL, NICOLLET",27,80,103,YEAR,SOYBEANS,"95,000","95,400","3,230,000",34
2003,"MINNESOTA, SOUTH CENTRAL, RICE",27,80,131,YEAR,SOYBEANS,"67,000","67,300","2,144,000",32
2003,"MINNESOTA, SOUTH CENTRAL, STEELE",27,80,147,YEAR,SOYBEANS,"90,600","91,000","2,808,600",31
2003,"MINNESOTA, SOUTH CENTRAL, WASECA",27,80,161,YEAR,SOYBEANS,"98,200","98,600","3,535,200",36
2003,"MINNESOTA, SOUTH CENTRAL, WATONWAN",27,80,165,YEAR,SOYBEANS,"110,800","111,600","3,988,800",36
2003,"MINNESOTA, SOUTHEAST, DAKOTA",27,90,037,YEAR,SOYBEANS,"67,100","67,800","2,080,100",31
2003,"MINNESOTA, SOUTHEAST, DODGE",27,90,039,YEAR,SOYBEANS,"93,800","94,300","3,095,400",33
2003,"MINNESOTA, SOUTHEAST, FILLMORE",27,90,045,YEAR,SOYBEANS,"100,700","101,100","3,323,100",33
2003,"MINNESOTA, SOUTHEAST, GOODHUE",27,90,049,YEAR,SOYBEANS,"100,200","100,600","3,406,800",34
2003,"MINNESOTA, SOUTHEAST, HOUSTON",27,90,055,YEAR,SOYBEANS,"27,100","27,900","948,500",35
2003,"MINNESOTA, SOUTHEAST, MOWER",27,90,099,YEAR,SOYBEANS,"176,600","177,200","5,298,000",30
2003,"MINNESOTA, SOUTHEAST, OLMSTED",27,90,109,YEAR,SOYBEANS,"75,000","75,500","2,550,000",34
2003,"MINNESOTA, SOUTHEAST, WABASHA",27,90,157,YEAR,SOYBEANS,"41,200","41,500","1,442,000",35
2003,"MINNESOTA, SOUTHEAST, WINONA",27,90,169,YEAR,SOYBEANS,"32,200","32,400","1,127,000",35
2003,"MINNESOTA, SOUTHWEST, COTTONWOOD",27,70,033,YEAR,SOYBEANS,"164,500","165,200","5,757,500",35
2003,"MINNESOTA, SOUTHWEST, JACKSON",27,70,063,YEAR,SOYBEANS,"174,600","175,300","6,809,400",39
2003,"MINNESOTA, SOUTHWEST, LINCOLN",27,70,081,YEAR,SOYBEANS,"95,000","95,400","3,040,000",32
2003,"MINNESOTA, SOUTHWEST, LYON",27,70,083,YEAR,SOYBEANS,"169,200","170,000","5,752,800",34
2003,"MINNESOTA, SOUTHWEST, MURRAY",27,70,101,YEAR,SOYBEANS,"171,000","171,700","6,156,000",36
2003,"MINNESOTA, SOUTHWEST, NOBLES",27,70,105,YEAR,SOYBEANS,"188,000","188,900","6,956,000",37
2003,"MINNESOTA, SOUTHWEST, PIPESTONE",27,70,117,YEAR,SOYBEANS,"99,600","100,000","3,585,600",36
2003,"MINNESOTA, SOUTHWEST, REDWOOD",27,70,127,YEAR,SOYBEANS,"217,800","218,700","7,405,200",34
2003,"MINNESOTA, SOUTHWEST, ROCK",27,70,133,YEAR,SOYBEANS,"120,400","121,000","4,695,600",39
2003,"MINNESOTA, WEST CENTRAL, BIG STONE",27,40,011,YEAR,SOYBEANS,"111,000","113,900","2,997,000",27
2003,"MINNESOTA, WEST CENTRAL, CHIPPEWA",27,40,023,YEAR,SOYBEANS,"120,600","121,500","4,221,000",35
2003,"MINNESOTA, WEST CENTRAL, DOUGLAS",27,40,041,YEAR,SOYBEANS,"72,300","73,400","1,807,500",25
2003,"MINNESOTA, WEST CENTRAL, GRANT",27,40,051,YEAR,SOYBEANS,"119,800","120,800","3,713,800",31
2003,"MINNESOTA, WEST CENTRAL, LAC QUI PARLE",27,40,073,YEAR,SOYBEANS,"172,600","173,200","5,005,400",29
2003,"MINNESOTA, WEST CENTRAL, OTTER TAIL",27,40,111,YEAR,SOYBEANS,"141,700","142,500","4,251,000",30
2003,"MINNESOTA, WEST CENTRAL, POPE",27,40,121,YEAR,SOYBEANS,"87,400","88,700","2,622,000",30
2003,"MINNESOTA, WEST CENTRAL, STEVENS",27,40,149,YEAR,SOYBEANS,"136,300","136,800","4,634,200",34
2003,"MINNESOTA, WEST CENTRAL, SWIFT",27,40,151,YEAR,SOYBEANS,"151,800","152,900","4,705,800",31
2003,"MINNESOTA, WEST CENTRAL, TRAVERSE",27,40,155,YEAR,SOYBEANS,"138,700","141,200","4,299,700",31
2003,"MINNESOTA, WEST CENTRAL, WILKIN",27,40,167,YEAR,SOYBEANS,"142,800","143,500","4,284,000",30
2003,"MINNESOTA, WEST CENTRAL, YELLOW MEDICINE",27,40,173,YEAR,SOYBEANS,"179,100","179,800","5,910,300",33
2004,"MINNESOTA, CENTRAL, BENTON",27,50,009,YEAR,SOYBEANS,"30,000","30,200","900,000",30
2004,"MINNESOTA, CENTRAL, CARVER",27,50,019,YEAR,SOYBEANS,"42,300","42,600","1,565,100",37
2004,"MINNESOTA, CENTRAL, KANDIYOHI",27,50,067,YEAR,SOYBEANS,"118,300","118,600","4,140,500",35
2004,"MINNESOTA, CENTRAL, MCLEOD",27,50,085,YEAR,SOYBEANS,"87,900","89,600","2,988,600",34
2004,"MINNESOTA, CENTRAL, MEEKER",27,50,093,YEAR,SOYBEANS,"106,900","107,200","3,634,600",34
2004,"MINNESOTA, CENTRAL, MORRISON",27,50,097,YEAR,SOYBEANS,"25,800","26,200","696,600",27
2004,"MINNESOTA, CENTRAL, RENVILLE",27,50,129,YEAR,SOYBEANS,"217,500","217,800","7,395,000",34
2004,"MINNESOTA, CENTRAL, SCOTT",27,50,139,YEAR,SOYBEANS,"32,400","32,700","1,231,200",38
2004,"MINNESOTA, CENTRAL, SHERBURNE",27,50,141,YEAR,SOYBEANS,"18,400","18,600","588,800",32
2004,"MINNESOTA, CENTRAL, SIBLEY",27,50,143,YEAR,SOYBEANS,"116,600","117,400","4,314,200",37
2004,"MINNESOTA, CENTRAL, STEARNS",27,50,145,YEAR,SOYBEANS,"97,100","97,500","3,301,400",34
2004,"MINNESOTA, CENTRAL, TODD",27,50,153,YEAR,SOYBEANS,"40,600","41,100","1,096,200",27
2004,"MINNESOTA, CENTRAL, WADENA",27,50,159,YEAR,SOYBEANS,"6,700","7,200","174,200",26
2004,"MINNESOTA, CENTRAL, WRIGHT",27,50,171,YEAR,SOYBEANS,"74,000","74,300","2,590,000",35
2004,"MINNESOTA, EAST CENTRAL, ANOKA",27,60,003,YEAR,SOYBEANS,"3,700","3,900","70,300",19
2004,"MINNESOTA, EAST CENTRAL, CHISAGO",27,60,025,YEAR,SOYBEANS,"21,800","22,100","545,000",25
2004,"MINNESOTA, EAST CENTRAL, HENNEPIN",27,60,053,YEAR,SOYBEANS,"14,500","14,700","478,500",33
2004,"MINNESOTA, EAST CENTRAL, ISANTI",27,60,059,YEAR,SOYBEANS,"27,600","27,800","607,200",22
2004,"MINNESOTA, EAST CENTRAL, KANABEC",27,60,065,YEAR,SOYBEANS,"9,500","9,600","199,500",21
2004,"MINNESOTA, EAST CENTRAL, MILLE LACS",27,60,095,YEAR,SOYBEANS,"12,900","13,100","374,100",29
2004,"MINNESOTA, EAST CENTRAL, OTHER (COMBINED) COUNTIES",27,60,"   ",YEAR,SOYBEANS,"2,700","3,200","70,200",26
2004,"MINNESOTA, EAST CENTRAL, PINE",27,60,115,YEAR,SOYBEANS,"9,600","9,800","297,600",31
2004,"MINNESOTA, EAST CENTRAL, WASHINGTON",27,60,163,YEAR,SOYBEANS,"13,700","13,800","383,600",28
2004,"MINNESOTA, NORTH CENTRAL, HUBBARD",27,20,057,YEAR,SOYBEANS,"5,500","5,900","71,500",13
2004,"MINNESOTA, NORTH CENTRAL, LAKE OF THE WOODS",27,20,077,YEAR,SOYBEANS,800,"2,400","11,200",14
2004,"MINNESOTA, NORTH CENTRAL, OTHER (COMBINED) COUNTIES",27,20,"   ",YEAR,SOYBEANS,"8,700","12,200","69,100",7.9
2004,"MINNESOTA, NORTHWEST, BECKER",27,10,005,YEAR,SOYBEANS,"80,200","86,300","1,042,600",13
2004,"MINNESOTA, NORTHWEST, CLAY",27,10,027,YEAR,SOYBEANS,"167,900","169,900","3,525,900",21
2004,"MINNESOTA, NORTHWEST, CLEARWATER",27,10,029,YEAR,SOYBEANS,"6,200","10,400","80,600",13
2004,"MINNESOTA, NORTHWEST, KITTSON",27,10,069,YEAR,SOYBEANS,"49,200","92,200","688,800",14
2004,"MINNESOTA, NORTHWEST, MAHNOMEN",27,10,087,YEAR,SOYBEANS,"54,000","60,500","594,000",11
2004,"MINNESOTA, NORTHWEST, MARSHALL",27,10,089,YEAR,SOYBEANS,"105,100","176,100","735,700",7
2004,"MINNESOTA, NORTHWEST, NORMAN",27,10,107,YEAR,SOYBEANS,"168,800","173,000","2,363,200",14
2004,"MINNESOTA, NORTHWEST, PENNINGTON",27,10,113,YEAR,SOYBEANS,"58,000","79,700","406,000",7
2004,"MINNESOTA, NORTHWEST, POLK",27,10,119,YEAR,SOYBEANS,"267,600","282,000","3,211,200",12
2004,"MINNESOTA, NORTHWEST, RED LAKE",27,10,125,YEAR,SOYBEANS,"61,900","66,900","742,800",12
2004,"MINNESOTA, NORTHWEST, ROSEAU",27,10,135,YEAR,SOYBEANS,"6,100","26,000","61,000",10
2004,"MINNESOTA, SOUTH CENTRAL, BLUE EARTH",27,80,013,YEAR,SOYBEANS,"164,800","165,500","7,086,400",43
2004,"MINNESOTA, SOUTH CENTRAL, BROWN",27,80,015,YEAR,SOYBEANS,"127,300","127,700","5,219,300",41
2004,"MINNESOTA, SOUTH CENTRAL, FARIBAULT",27,80,043,YEAR,SOYBEANS,"170,000","171,000","7,140,000",42
2004,"MINNESOTA, SOUTH CENTRAL, FREEBORN",27,80,047,YEAR,SOYBEANS,"155,500","157,500","5,909,000",38
2004,"MINNESOTA, SOUTH CENTRAL, LE SUEUR",27,80,079,YEAR,SOYBEANS,"81,600","81,900","3,182,400",39
2004,"MINNESOTA, SOUTH CENTRAL, MARTIN",27,80,091,YEAR,SOYBEANS,"183,900","186,200","7,723,800",42
2004,"MINNESOTA, SOUTH CENTRAL, NICOLLET",27,80,103,YEAR,SOYBEANS,"92,100","92,400","3,499,800",38
2004,"MINNESOTA, SOUTH CENTRAL, RICE",27,80,131,YEAR,SOYBEANS,"65,700","66,000","2,562,300",39
2004,"MINNESOTA, SOUTH CENTRAL, STEELE",27,80,147,YEAR,SOYBEANS,"86,000","87,000","3,268,000",38
2004,"MINNESOTA, SOUTH CENTRAL, WASECA",27,80,161,YEAR,SOYBEANS,"97,200","98,000","3,985,200",41
2004,"MINNESOTA, SOUTH CENTRAL, WATONWAN",27,80,165,YEAR,SOYBEANS,"110,400","110,800","4,857,600",44
2004,"MINNESOTA, SOUTHEAST, DAKOTA",27,90,037,YEAR,SOYBEANS,"63,700","64,000","2,420,600",38
2004,"MINNESOTA, SOUTHEAST, DODGE",27,90,039,YEAR,SOYBEANS,"91,400","91,800","3,747,400",41
2004,"MINNESOTA, SOUTHEAST, FILLMORE",27,90,045,YEAR,SOYBEANS,"97,400","98,200","3,993,400",41
2004,"MINNESOTA, SOUTHEAST, GOODHUE",27,90,049,YEAR,SOYBEANS,"94,000","94,300","3,854,000",41
2004,"MINNESOTA, SOUTHEAST, HOUSTON",27,90,055,YEAR,SOYBEANS,"27,300","27,600","1,201,200",44
2004,"MINNESOTA, SOUTHEAST, MOWER",27,90,099,YEAR,SOYBEANS,"160,100","162,600","6,404,000",40
2004,"MINNESOTA, SOUTHEAST, OLMSTED",27,90,109,YEAR,SOYBEANS,"77,400","77,700","3,173,400",41
2004,"MINNESOTA, SOUTHEAST, WABASHA",27,90,157,YEAR,SOYBEANS,"36,500","36,800","1,606,000",44
2004,"MINNESOTA, SOUTHEAST, WINONA",27,90,169,YEAR,SOYBEANS,"30,200","30,500","1,328,800",44
2004,"MINNESOTA, SOUTHWEST, COTTONWOOD",27,70,033,YEAR,SOYBEANS,"157,200","157,500","6,288,000",40
2004,"MINNESOTA, SOUTHWEST, JACKSON",27,70,063,YEAR,SOYBEANS,"170,000","170,300","6,630,000",39
2004,"MINNESOTA, SOUTHWEST, LINCOLN",27,70,081,YEAR,SOYBEANS,"96,600","96,900","3,284,400",34
2004,"MINNESOTA, SOUTHWEST, LYON",27,70,083,YEAR,SOYBEANS,"161,200","161,500","6,125,600",38
2004,"MINNESOTA, SOUTHWEST, MURRAY",27,70,101,YEAR,SOYBEANS,"163,600","163,900","5,889,600",36
2004,"MINNESOTA, SOUTHWEST, NOBLES",27,70,105,YEAR,SOYBEANS,"179,000","179,600","6,981,000",39
2004,"MINNESOTA, SOUTHWEST, PIPESTONE",27,70,117,YEAR,SOYBEANS,"91,200","91,500","3,009,600",33
2004,"MINNESOTA, SOUTHWEST, REDWOOD",27,70,127,YEAR,SOYBEANS,"212,700","213,000","8,295,300",39
2004,"MINNESOTA, SOUTHWEST, ROCK",27,70,133,YEAR,SOYBEANS,"117,000","117,300","4,797,000",41
2004,"MINNESOTA, WEST CENTRAL, BIG STONE",27,40,011,YEAR,SOYBEANS,"110,400","110,700","3,643,200",33
2004,"MINNESOTA, WEST CENTRAL, CHIPPEWA",27,40,023,YEAR,SOYBEANS,"117,600","117,900","4,233,600",36
2004,"MINNESOTA, WEST CENTRAL, DOUGLAS",27,40,041,YEAR,SOYBEANS,"70,500","70,900","2,044,500",29
2004,"MINNESOTA, WEST CENTRAL, GRANT",27,40,051,YEAR,SOYBEANS,"110,500","110,700","3,757,000",34
2004,"MINNESOTA, WEST CENTRAL, LAC QUI PARLE",27,40,073,YEAR,SOYBEANS,"168,000","168,300","5,376,000",32
2004,"MINNESOTA, WEST CENTRAL, OTTER TAIL",27,40,111,YEAR,SOYBEANS,"134,500","135,300","3,362,500",25
2004,"MINNESOTA, WEST CENTRAL, POPE",27,40,121,YEAR,SOYBEANS,"84,600","84,800","2,791,800",33
2004,"MINNESOTA, WEST CENTRAL, STEVENS",27,40,149,YEAR,SOYBEANS,"131,500","132,000","4,339,500",33
2004,"MINNESOTA, WEST CENTRAL, SWIFT",27,40,151,YEAR,SOYBEANS,"144,300","144,700","4,329,000",30
2004,"MINNESOTA, WEST CENTRAL, TRAVERSE",27,40,155,YEAR,SOYBEANS,"132,900","142,700","4,385,700",33
2004,"MINNESOTA, WEST CENTRAL, WILKIN",27,40,167,YEAR,SOYBEANS,"141,100","145,100","3,809,700",27
2004,"MINNESOTA, WEST CENTRAL, YELLOW MEDICINE",27,40,173,YEAR,SOYBEANS,"172,600","175,400","5,868,400",34
2005,"MINNESOTA, CENTRAL, BENTON",27,50,009,YEAR,SOYBEANS,"21,100","21,800","738,500",35
2005,"MINNESOTA, CENTRAL, CARVER",27,50,019,YEAR,SOYBEANS,"39,000","39,400","1,911,000",49
2005,"MINNESOTA, CENTRAL, KANDIYOHI",27,50,067,YEAR,SOYBEANS,"114,500","115,800","5,381,500",47
2005,"MINNESOTA, CENTRAL, MCLEOD",27,50,085,YEAR,SOYBEANS,"82,100","83,300","3,776,600",46
2005,"MINNESOTA, CENTRAL, MEEKER",27,50,093,YEAR,SOYBEANS,"105,200","106,600","4,208,000",40
2005,"MINNESOTA, CENTRAL, MORRISON",27,50,097,YEAR,SOYBEANS,"21,700","21,900","737,800",34
2005,"MINNESOTA, CENTRAL, RENVILLE",27,50,129,YEAR,SOYBEANS,"196,500","198,700","9,825,000",50
2005,"MINNESOTA, CENTRAL, SCOTT",27,50,139,YEAR,SOYBEANS,"33,100","33,500","1,688,100",51
2005,"MINNESOTA, CENTRAL, SHERBURNE",27,50,141,YEAR,SOYBEANS,"17,700","18,000","761,100",43
2005,"MINNESOTA, CENTRAL, SIBLEY",27,50,143,YEAR,SOYBEANS,"112,000","113,200","5,712,000",51
2005,"MINNESOTA, CENTRAL, STEARNS",27,50,145,YEAR,SOYBEANS,"100,400","101,900","3,614,400",36
2005,"MINNESOTA, CENTRAL, TODD",27,50,153,YEAR,SOYBEANS,"32,800","33,300","1,246,400",38
2005,"MINNESOTA, CENTRAL, WADENA",27,50,159,YEAR,SOYBEANS,"6,200","6,300","266,600",43
2005,"MINNESOTA, CENTRAL, WRIGHT",27,50,171,YEAR,SOYBEANS,"75,200","76,300","3,008,000",40
2005,"MINNESOTA, EAST CENTRAL, ANOKA",27,60,003,YEAR,SOYBEANS,"3,200","3,300","83,200",26
2005,"MINNESOTA, EAST CENTRAL, CHISAGO",27,60,025,YEAR,SOYBEANS,"22,600","22,800","791,000",35
2005,"MINNESOTA, EAST CENTRAL, HENNEPIN",27,60,053,YEAR,SOYBEANS,"15,700","15,800","580,900",37
2005,"MINNESOTA, EAST CENTRAL, ISANTI",27,60,059,YEAR,SOYBEANS,"27,500","27,600","825,000",30
2005,"MINNESOTA, EAST CENTRAL, KANABEC",27,60,065,YEAR,SOYBEANS,"9,400","9,500","206,800",22
2005,"MINNESOTA, EAST CENTRAL, MILLE LACS",27,60,095,YEAR,SOYBEANS,"14,400","14,600","446,400",31
2005,"MINNESOTA, EAST CENTRAL, OTHER (COMBINED) COUNTIES",27,60,"   ",YEAR,SOYBEANS,"2,100","2,300","43,300",20.6
2005,"MINNESOTA, EAST CENTRAL, PINE",27,60,115,YEAR,SOYBEANS,"9,100","9,300","227,500",25
2005,"MINNESOTA, EAST CENTRAL, WASHINGTON",27,60,163,YEAR,SOYBEANS,"14,100","14,300","648,600",46
2005,"MINNESOTA, NORTH CENTRAL, HUBBARD",27,20,057,YEAR,SOYBEANS,"4,300","4,600","176,300",41
2005,"MINNESOTA, NORTH CENTRAL, LAKE OF THE WOODS",27,20,077,YEAR,SOYBEANS,"2,000","2,100","58,000",29
2005,"MINNESOTA, NORTH CENTRAL, OTHER (COMBINED) COUNTIES",27,20,"   ",YEAR,SOYBEANS,"7,100","7,300","212,300",29.9
2005,"MINNESOTA, NORTHWEST, BECKER",27,10,005,YEAR,SOYBEANS,"74,400","75,700","2,455,200",33
2005,"MINNESOTA, NORTHWEST, CLAY",27,10,027,YEAR,SOYBEANS,"151,200","154,000","5,745,600",38
2005,"MINNESOTA, NORTHWEST, CLEARWATER",27,10,029,YEAR,SOYBEANS,"6,700","6,800","207,700",31
2005,"MINNESOTA, NORTHWEST, KITTSON",27,10,069,YEAR,SOYBEANS,"32,600","34,800","717,200",22
2005,"MINNESOTA, NORTHWEST, MAHNOMEN",27,10,087,YEAR,SOYBEANS,"47,800","48,800","1,434,000",30
2005,"MINNESOTA, NORTHWEST, MARSHALL",27,10,089,YEAR,SOYBEANS,"118,800","126,500","3,326,400",28
2005,"MINNESOTA, NORTHWEST, NORMAN",27,10,107,YEAR,SOYBEANS,"145,000","147,000","5,220,000",36
2005,"MINNESOTA, NORTHWEST, PENNINGTON",27,10,113,YEAR,SOYBEANS,"71,800","72,700","2,010,400",28
2005,"MINNESOTA, NORTHWEST, POLK",27,10,119,YEAR,SOYBEANS,"224,800","229,000","6,968,800",31
2005,"MINNESOTA, NORTHWEST, RED LAKE",27,10,125,YEAR,SOYBEANS,"59,200","60,000","1,894,400",32
2005,"MINNESOTA, NORTHWEST, ROSEAU",27,10,135,YEAR,SOYBEANS,"35,700","37,700","856,800",24
2005,"MINNESOTA, SOUTH CENTRAL, BLUE EARTH",27,80,013,YEAR,SOYBEANS,"163,800","166,100","8,681,400",53
2005,"MINNESOTA, SOUTH CENTRAL, BROWN",27,80,015,YEAR,SOYBEANS,"128,500","130,000","6,682,000",52
2005,"MINNESOTA, SOUTH CENTRAL, FARIBAULT",27,80,043,YEAR,SOYBEANS,"170,600","173,100","9,212,400",54
2005,"MINNESOTA, SOUTH CENTRAL, FREEBORN",27,80,047,YEAR,SOYBEANS,"155,500","157,300","8,397,000",54
2005,"MINNESOTA, SOUTH CENTRAL, LE SUEUR",27,80,079,YEAR,SOYBEANS,"79,700","80,600","3,825,600",48
2005,"MINNESOTA, SOUTH CENTRAL, MARTIN",27,80,091,YEAR,SOYBEANS,"176,500","178,600","9,001,500",51
2005,"MINNESOTA, SOUTH CENTRAL, NICOLLET",27,80,103,YEAR,SOYBEANS,"87,700","88,700","4,385,000",50
2005,"MINNESOTA, SOUTH CENTRAL, RICE",27,80,131,YEAR,SOYBEANS,"65,600","66,300","3,280,000",50
2005,"MINNESOTA, SOUTH CENTRAL, STEELE",27,80,147,YEAR,SOYBEANS,"89,300","90,300","4,732,900",53
2005,"MINNESOTA, SOUTH CENTRAL, WASECA",27,80,161,YEAR,SOYBEANS,"94,600","95,600","5,203,000",55
2005,"MINNESOTA, SOUTH CENTRAL, WATONWAN",27,80,165,YEAR,SOYBEANS,"106,700","108,400","5,761,800",54
2005,"MINNESOTA, SOUTHEAST, DAKOTA",27,90,037,YEAR,SOYBEANS,"61,000","62,500","2,928,000",48
2005,"MINNESOTA, SOUTHEAST, DODGE",27,90,039,YEAR,SOYBEANS,"90,900","92,100","4,908,600",54
2005,"MINNESOTA, SOUTHEAST, FILLMORE",27,90,045,YEAR,SOYBEANS,"99,000","100,100","5,643,000",57
2005,"MINNESOTA, SOUTHEAST, GOODHUE",27,90,049,YEAR,SOYBEANS,"96,100","97,200","4,708,900",49
2005,"MINNESOTA, SOUTHEAST, HOUSTON",27,90,055,YEAR,SOYBEANS,"28,600","28,900","1,601,600",56
2005,"MINNESOTA, SOUTHEAST, MOWER",27,90,099,YEAR,SOYBEANS,"168,600","170,500","9,104,400",54
2005,"MINNESOTA, SOUTHEAST, OLMSTED",27,90,109,YEAR,SOYBEANS,"73,300","74,400","4,104,800",56
2005,"MINNESOTA, SOUTHEAST, WABASHA",27,90,157,YEAR,SOYBEANS,"39,200","39,700","2,077,600",53
2005,"MINNESOTA, SOUTHEAST, WINONA",27,90,169,YEAR,SOYBEANS,"28,800","29,100","1,612,800",56
2005,"MINNESOTA, SOUTHWEST, COTTONWOOD",27,70,033,YEAR,SOYBEANS,"155,000","156,800","7,750,000",50
2005,"MINNESOTA, SOUTHWEST, JACKSON",27,70,063,YEAR,SOYBEANS,"171,000","173,000","9,405,000",55
2005,"MINNESOTA, SOUTHWEST, LINCOLN",27,70,081,YEAR,SOYBEANS,"92,600","93,700","4,352,200",47
2005,"MINNESOTA, SOUTHWEST, LYON",27,70,083,YEAR,SOYBEANS,"159,000","161,200","7,473,000",47
2005,"MINNESOTA, SOUTHWEST, MURRAY",27,70,101,YEAR,SOYBEANS,"163,600","165,500","8,180,000",50
2005,"MINNESOTA, SOUTHWEST, NOBLES",27,70,105,YEAR,SOYBEANS,"181,600","183,600","9,806,400",54
2005,"MINNESOTA, SOUTHWEST, PIPESTONE",27,70,117,YEAR,SOYBEANS,"92,300","93,400","4,338,100",47
2005,"MINNESOTA, SOUTHWEST, REDWOOD",27,70,127,YEAR,SOYBEANS,"211,100","213,700","10,555,000",50
2005,"MINNESOTA, SOUTHWEST, ROCK",27,70,133,YEAR,SOYBEANS,"114,800","116,100","6,199,200",54
2005,"MINNESOTA, WEST CENTRAL, BIG STONE",27,40,011,YEAR,SOYBEANS,"102,500","103,900","4,407,500",43
2005,"MINNESOTA, WEST CENTRAL, CHIPPEWA",27,40,023,YEAR,SOYBEANS,"109,600","111,300","5,151,200",47
2005,"MINNESOTA, WEST CENTRAL, DOUGLAS",27,40,041,YEAR,SOYBEANS,"64,700","65,600","2,588,000",40
2005,"MINNESOTA, WEST CENTRAL, GRANT",27,40,051,YEAR,SOYBEANS,"90,300","91,300","3,702,300",41
2005,"MINNESOTA, WEST CENTRAL, LAC QUI PARLE",27,40,073,YEAR,SOYBEANS,"161,600","163,300","6,948,800",43
