LOCATION,YEAR,MONTH,Heating_degree_days,Anomaly
NEVADA,2010,07,0,-1
NEVADA,2010,08,9,5
NEVADA,2010,09,33,0
NEVADA,2010,10,159,-17
NEVADA,2010,11,519,66
NEVADA,2010,12,631,-100
NEVADA,2011,01,703,12
NEVADA,2011,02,636,95
NEVADA,2011,03,453,46
NEVADA,2011,04,310,52
NEVADA,2011,05,196,90
NEVADA,2011,06,47,22
NEVADA,2011,07,3,2
NEVADA,2011,08,3,-1
NEVADA,2011,09,20,-13
NEVADA,2011,10,167,-9
NEVADA,2011,11,536,83
NEVADA,2011,12,777,46
NEVADA,2012,01,641,-50
NEVADA,2012,02,552,11
NEVADA,2012,03,424,17
NEVADA,2012,04,218,-40
NEVADA,2012,05,84,-22
NEVADA,2012,06,31,6
NEVADA,2012,07,0,-1
NEVADA,2012,08,0,-4
NEVADA,2012,09,18,-15
NEVADA,2012,10,146,-30
NEVADA,2012,11,374,-79
NEVADA,2012,12,732,1
NEVADA,2013,01,850,159
NEVADA,2013,02,605,64
NEVADA,2013,03,335,-72
NEVADA,2013,04,228,-30
NEVADA,2013,05,101,-5
NEVADA,2013,06,19,-6
NEVADA,2013,07,0,-1
NEVADA,2013,08,4,0
NEVADA,2013,09,36,3
NEVADA,2013,10,252,76
NEVADA,2013,11,438,-15
NEVADA,2013,12,791,60
NEVADA,2014,01,567,-124
NEVADA,2014,02,450,-91
NEVADA,2014,03,367,-40
NEVADA,2014,04,225,-33
NEVADA,2014,05,91,-15
NEVADA,2014,06,23,-2
NEVADA,2014,07,0,-1
NEVADA,2014,08,7,3
NEVADA,2014,09,24,-9
NEVADA,2014,10,115,-61
NEVADA,2014,11,417,-36
NEVADA,2014,12,648,-83
NEVADA,2015,01,589,-102
NEVADA,2015,02,368,-173
NEVADA,2015,03,272,-135
NEVADA,2015,04,249,-9
NEVADA,2015,05,128,22
NEVADA,2015,06,8,-17
NEVADA,2015,07,4,3
NEVADA,2015,08,3,-1
NEVADA,2015,09,26,-7
NEVADA,2015,10,105,-71
NEVADA,2015,11,565,112
NEVADA,2015,12,781,50
NEVADA,2016,01,735,44
NEVADA,2016,02,435,-106
NEVADA,2016,03,357,-50
NEVADA,2016,04,225,-33
NEVADA,2016,05,123,17
NEVADA,2016,06,15,-10
NEVADA,2016,07,2,1
NEVADA,2016,08,3,-1
NEVADA,2016,09,38,5
NEVADA,2016,10,147,-29
NEVADA,2016,11,374,-79
NEVADA,2016,12,756,25
NEVADA,2017,01,773,82
NEVADA,2017,02,488,-53
NEVADA,2017,03,317,-90
NEVADA,2017,04,254,-4
NEVADA,2017,05,98,-8
NEVADA,2017,06,19,-6
NEVADA,2017,07,0,-1
NEVADA,2017,08,1,-3
NEVADA,2017,09,40,7
NEVADA,2017,10,183,7
NEVADA,2017,11,332,-121
NEVADA,2017,12,626,-105
NEVADA,2018,01,550,-141
NEVADA,2018,02,573,32
NEVADA,2018,03,470,63
NEVADA,2018,04,198,-60
NEVADA,2018,05,87,-19
NEVADA,2018,06,23,-2
NEVADA,2018,07,0,-1
NEVADA,2018,08,2,-2
NEVADA,2018,09,31,-2
NEVADA,2018,10,204,28
NEVADA,2018,11,469,16
NEVADA,2018,12,704,-27
NEVADA,2019,01,683,-8
NEW HAMPSHIRE,1996,01,1409,30
NEW HAMPSHIRE,1996,02,1224,49
NEW HAMPSHIRE,1996,03,1130,89
NEW HAMPSHIRE,1996,04,683,42
NEW HAMPSHIRE,1996,05,398,86
NEW HAMPSHIRE,1996,06,70,-14
NEW HAMPSHIRE,1996,07,32,12
NEW HAMPSHIRE,1996,08,42,4
NEW HAMPSHIRE,1996,09,188,26
NEW HAMPSHIRE,1996,10,595,73
NEW HAMPSHIRE,1996,11,967,139
NEW HAMPSHIRE,1996,12,1066,-125
NEW HAMPSHIRE,1997,01,1406,27
NEW HAMPSHIRE,1997,02,1077,-98
NEW HAMPSHIRE,1997,03,1133,92
NEW HAMPSHIRE,1997,04,743,102
NEW HAMPSHIRE,1997,05,465,153
NEW HAMPSHIRE,1997,06,76,-8
NEW HAMPSHIRE,1997,07,32,12
NEW HAMPSHIRE,1997,08,62,24
NEW HAMPSHIRE,1997,09,235,73
NEW HAMPSHIRE,1997,10,607,85
NEW HAMPSHIRE,1997,11,930,102
NEW HAMPSHIRE,1997,12,1195,4
NEW HAMPSHIRE,1998,01,1244,-135
NEW HAMPSHIRE,1998,02,1005,-170
NEW HAMPSHIRE,1998,03,963,-78
NEW HAMPSHIRE,1998,04,601,-40
NEW HAMPSHIRE,1998,05,222,-90
NEW HAMPSHIRE,1998,06,102,18
NEW HAMPSHIRE,1998,07,20,0
NEW HAMPSHIRE,1998,08,33,-5
NEW HAMPSHIRE,1998,09,168,6
NEW HAMPSHIRE,1998,10,521,-1
NEW HAMPSHIRE,1998,11,832,4
NEW HAMPSHIRE,1998,12,1043,-148
NEW HAMPSHIRE,1999,01,1391,12
NEW HAMPSHIRE,1999,02,1095,-80
NEW HAMPSHIRE,1999,03,995,-46
NEW HAMPSHIRE,1999,04,636,-5
NEW HAMPSHIRE,1999,05,286,-26
NEW HAMPSHIRE,1999,06,30,-54
NEW HAMPSHIRE,1999,07,8,-12
NEW HAMPSHIRE,1999,08,57,19
NEW HAMPSHIRE,1999,09,116,-46
NEW HAMPSHIRE,1999,10,618,96
NEW HAMPSHIRE,1999,11,701,-127
NEW HAMPSHIRE,1999,12,1131,-60
NEW HAMPSHIRE,2000,01,1435,56
NEW HAMPSHIRE,2000,02,1137,-38
NEW HAMPSHIRE,2000,03,876,-165
NEW HAMPSHIRE,2000,04,674,33
NEW HAMPSHIRE,2000,05,348,36
NEW HAMPSHIRE,2000,06,95,11
NEW HAMPSHIRE,2000,07,62,42
NEW HAMPSHIRE,2000,08,74,36
NEW HAMPSHIRE,2000,09,238,76
NEW HAMPSHIRE,2000,10,552,30
NEW HAMPSHIRE,2000,11,834,6
NEW HAMPSHIRE,2000,12,1369,178
NEW HAMPSHIRE,2001,01,1395,16
NEW HAMPSHIRE,2001,02,1187,12
NEW HAMPSHIRE,2001,03,1132,91
NEW HAMPSHIRE,2001,04,681,40
NEW HAMPSHIRE,2001,05,287,-25
NEW HAMPSHIRE,2001,06,53,-31
NEW HAMPSHIRE,2001,07,52,32
NEW HAMPSHIRE,2001,08,16,-22
NEW HAMPSHIRE,2001,09,183,21
NEW HAMPSHIRE,2001,10,504,-18
NEW HAMPSHIRE,2001,11,753,-75
NEW HAMPSHIRE,2001,12,1033,-158
NEW HAMPSHIRE,2002,01,1147,-232
NEW HAMPSHIRE,2002,02,1076,-99
NEW HAMPSHIRE,2002,03,1005,-36
NEW HAMPSHIRE,2002,04,585,-56
NEW HAMPSHIRE,2002,05,408,96
NEW HAMPSHIRE,2002,06,114,30
NEW HAMPSHIRE,2002,07,15,-5
NEW HAMPSHIRE,2002,08,17,-21
NEW HAMPSHIRE,2002,09,113,-49
NEW HAMPSHIRE,2002,10,624,102
NEW HAMPSHIRE,2002,11,916,88
NEW HAMPSHIRE,2002,12,1268,77
NEW HAMPSHIRE,2003,01,1610,231
NEW HAMPSHIRE,2003,02,1317,142
NEW HAMPSHIRE,2003,03,1091,50
NEW HAMPSHIRE,2003,04,757,116
NEW HAMPSHIRE,2003,05,377,65
NEW HAMPSHIRE,2003,06,83,-1
NEW HAMPSHIRE,2003,07,15,-5
NEW HAMPSHIRE,2003,08,22,-16
NEW HAMPSHIRE,2003,09,177,15
NEW HAMPSHIRE,2003,10,595,73
NEW HAMPSHIRE,2003,11,790,-38
NEW HAMPSHIRE,2003,12,1214,23
NEW HAMPSHIRE,2004,01,1631,252
NEW HAMPSHIRE,2004,02,1184,9
NEW HAMPSHIRE,2004,03,969,-72
NEW HAMPSHIRE,2004,04,638,-3
NEW HAMPSHIRE,2004,05,280,-32
NEW HAMPSHIRE,2004,06,128,44
NEW HAMPSHIRE,2004,07,32,12
NEW HAMPSHIRE,2004,08,42,4
NEW HAMPSHIRE,2004,09,176,14
NEW HAMPSHIRE,2004,10,556,34
NEW HAMPSHIRE,2004,11,836,8
NEW HAMPSHIRE,2004,12,1248,57
NEW HAMPSHIRE,2005,01,1467,88
NEW HAMPSHIRE,2005,02,1155,-20
NEW HAMPSHIRE,2005,03,1150,109
NEW HAMPSHIRE,2005,04,590,-51
NEW HAMPSHIRE,2005,05,480,168
NEW HAMPSHIRE,2005,06,31,-53
NEW HAMPSHIRE,2005,07,10,-10
NEW HAMPSHIRE,2005,08,22,-16
NEW HAMPSHIRE,2005,09,117,-45
NEW HAMPSHIRE,2005,10,486,-36
NEW HAMPSHIRE,2005,11,825,-3
NEW HAMPSHIRE,2005,12,1268,77
NEW HAMPSHIRE,2006,01,1157,-222
NEW HAMPSHIRE,2006,02,1155,-20
NEW HAMPSHIRE,2006,03,1035,-6
NEW HAMPSHIRE,2006,04,587,-54
NEW HAMPSHIRE,2006,05,333,21
NEW HAMPSHIRE,2006,06,60,-24
NEW HAMPSHIRE,2006,07,2,-18
NEW HAMPSHIRE,2006,08,66,28
NEW HAMPSHIRE,2006,09,221,59
NEW HAMPSHIRE,2006,10,565,43
NEW HAMPSHIRE,2006,11,690,-138
NEW HAMPSHIRE,2006,12,997,-194
NEW HAMPSHIRE,2007,01,1284,-95
NEW HAMPSHIRE,2007,02,1347,172
NEW HAMPSHIRE,2007,03,1093,52
NEW HAMPSHIRE,2007,04,739,98
NEW HAMPSHIRE,2007,05,296,-16
NEW HAMPSHIRE,2007,06,79,-5
NEW HAMPSHIRE,2007,07,31,11
NEW HAMPSHIRE,2007,08,42,4
NEW HAMPSHIRE,2007,09,161,-1
NEW HAMPSHIRE,2007,10,390,-132
NEW HAMPSHIRE,2007,11,905,77
NEW HAMPSHIRE,2007,12,1309,118
NEW HAMPSHIRE,2008,01,1300,-79
NEW HAMPSHIRE,2008,02,1162,-13
NEW HAMPSHIRE,2008,03,1115,74
NEW HAMPSHIRE,2008,04,605,-36
NEW HAMPSHIRE,2008,05,383,71
NEW HAMPSHIRE,2008,06,59,-25
NEW HAMPSHIRE,2008,07,12,-8
NEW HAMPSHIRE,2008,08,70,32
NEW HAMPSHIRE,2008,09,178,16
NEW HAMPSHIRE,2008,10,584,62
NEW HAMPSHIRE,2008,11,855,27
NEW HAMPSHIRE,2008,12,1215,24
NEW HAMPSHIRE,2009,01,1582,203
NEW HAMPSHIRE,2009,02,1168,-7
NEW HAMPSHIRE,2009,03,1040,-1
NEW HAMPSHIRE,2009,04,580,-61
NEW HAMPSHIRE,2009,05,323,11
NEW HAMPSHIRE,2009,06,130,46
NEW HAMPSHIRE,2009,07,59,39
NEW HAMPSHIRE,2009,08,27,-11
NEW HAMPSHIRE,2009,09,249,87
NEW HAMPSHIRE,2009,10,636,114
NEW HAMPSHIRE,2009,11,715,-113
NEW HAMPSHIRE,2009,12,1255,64
NEW HAMPSHIRE,2010,01,1325,-54
NEW HAMPSHIRE,2010,02,1077,-98
NEW HAMPSHIRE,2010,03,830,-211
NEW HAMPSHIRE,2010,04,514,-127
NEW HAMPSHIRE,2010,05,232,-80
NEW HAMPSHIRE,2010,06,67,-17
NEW HAMPSHIRE,2010,07,2,-18
NEW HAMPSHIRE,2010,08,36,-2
NEW HAMPSHIRE,2010,09,131,-31
NEW HAMPSHIRE,2010,10,544,22
NEW HAMPSHIRE,2010,11,829,1
NEW HAMPSHIRE,2010,12,1250,59
NEW HAMPSHIRE,2011,01,1458,79
NEW HAMPSHIRE,2011,02,1260,85
NEW HAMPSHIRE,2011,03,1058,17
NEW HAMPSHIRE,2011,04,633,-8
NEW HAMPSHIRE,2011,05,267,-45
NEW HAMPSHIRE,2011,06,88,4
NEW HAMPSHIRE,2011,07,8,-12
NEW HAMPSHIRE,2011,08,35,-3
NEW HAMPSHIRE,2011,09,117,-45
NEW HAMPSHIRE,2011,10,493,-29
NEW HAMPSHIRE,2011,11,717,-111
NEW HAMPSHIRE,2011,12,1058,-133
NEW HAMPSHIRE,2012,01,1260,-119
NEW HAMPSHIRE,2012,02,1020,-155
NEW HAMPSHIRE,2012,03,765,-276
NEW HAMPSHIRE,2012,04,581,-60
NEW HAMPSHIRE,2012,05,231,-81
NEW HAMPSHIRE,2012,06,88,4
NEW HAMPSHIRE,2012,07,9,-11
NEW HAMPSHIRE,2012,08,18,-20
NEW HAMPSHIRE,2012,09,198,36
NEW HAMPSHIRE,2012,10,448,-74
NEW HAMPSHIRE,2012,11,883,55
NEW HAMPSHIRE,2012,12,1089,-102
NEW HAMPSHIRE,2013,01,1335,-44
NEW HAMPSHIRE,2013,02,1136,-39
NEW HAMPSHIRE,2013,03,1022,-19
NEW HAMPSHIRE,2013,04,647,6
NEW HAMPSHIRE,2013,05,298,-14
NEW HAMPSHIRE,2013,06,66,-18
NEW HAMPSHIRE,2013,07,1,-19
NEW HAMPSHIRE,2013,08,56,18
NEW HAMPSHIRE,2013,09,202,40
NEW HAMPSHIRE,2013,10,501,-21
NEW HAMPSHIRE,2013,11,919,91
NEW HAMPSHIRE,2013,12,1290,99
NEW HAMPSHIRE,2014,01,1462,83
NEW HAMPSHIRE,2014,02,1275,100
NEW HAMPSHIRE,2014,03,1284,243
NEW HAMPSHIRE,2014,04,667,26
NEW HAMPSHIRE,2014,05,317,5
NEW HAMPSHIRE,2014,06,74,-10
NEW HAMPSHIRE,2014,07,14,-6
NEW HAMPSHIRE,2014,08,70,32
NEW HAMPSHIRE,2014,09,194,32
NEW HAMPSHIRE,2014,10,448,-74
NEW HAMPSHIRE,2014,11,904,76
NEW HAMPSHIRE,2014,12,1089,-102
NEW HAMPSHIRE,2015,01,1508,129
NEW HAMPSHIRE,2015,02,1546,371
NEW HAMPSHIRE,2015,03,1225,184
NEW HAMPSHIRE,2015,04,690,49
NEW HAMPSHIRE,2015,05,179,-133
NEW HAMPSHIRE,2015,06,127,43
NEW HAMPSHIRE,2015,07,20,0
NEW HAMPSHIRE,2015,08,23,-15
NEW HAMPSHIRE,2015,09,87,-75
NEW HAMPSHIRE,2015,10,577,55
NEW HAMPSHIRE,2015,11,727,-101
NEW HAMPSHIRE,2015,12,894,-297
NEW HAMPSHIRE,2016,01,1256,-123
NEW HAMPSHIRE,2016,02,1068,-107
NEW HAMPSHIRE,2016,03,872,-169
NEW HAMPSHIRE,2016,04,697,56
NEW HAMPSHIRE,2016,05,296,-16
NEW HAMPSHIRE,2016,06,74,-10
NEW HAMPSHIRE,2016,07,11,-9
NEW HAMPSHIRE,2016,08,18,-20
NEW HAMPSHIRE,2016,09,125,-37
NEW HAMPSHIRE,2016,10,501,-21
NEW HAMPSHIRE,2016,11,783,-45
NEW HAMPSHIRE,2016,12,1223,32
NEW HAMPSHIRE,2017,01,1178,-201
NEW HAMPSHIRE,2017,02,1033,-142
NEW HAMPSHIRE,2017,03,1179,138
NEW HAMPSHIRE,2017,04,541,-100
NEW HAMPSHIRE,2017,05,366,54
NEW HAMPSHIRE,2017,06,77,-7
NEW HAMPSHIRE,2017,07,24,4
NEW HAMPSHIRE,2017,08,64,26
NEW HAMPSHIRE,2017,09,96,-66
NEW HAMPSHIRE,2017,10,320,-202
NEW HAMPSHIRE,2017,11,869,41
NEW HAMPSHIRE,2017,12,1359,168
NEW HAMPSHIRE,2018,01,1401,22
NEW HAMPSHIRE,2018,02,1024,-151
NEW HAMPSHIRE,2018,03,1032,-9
NEW HAMPSHIRE,2018,04,768,127
NEW HAMPSHIRE,2018,05,220,-92
NEW HAMPSHIRE,2018,06,98,14
NEW HAMPSHIRE,2018,07,2,-18
NEW HAMPSHIRE,2018,08,12,-26
NEW HAMPSHIRE,2018,09,115,-47
NEW HAMPSHIRE,2018,10,587,65
NEW HAMPSHIRE,2018,11,974,146
NEW HAMPSHIRE,2018,12,1192,1
NEW HAMPSHIRE,2019,01,1392,13
NEW JERSEY,1996,01,1142,77
NEW JERSEY,1996,02,939,47
NEW JERSEY,1996,03,898,147
NEW JERSEY,1996,04,448,42
NEW JERSEY,1996,05,228,77
NEW JERSEY,1996,06,9,0
NEW JERSEY,1996,07,4,3
NEW JERSEY,1996,08,4,2
NEW JERSEY,1996,09,53,12
NEW JERSEY,1996,10,353,46
NEW JERSEY,1996,11,762,167
NEW JERSEY,1996,12,839,-55
NEW JERSEY,1997,01,1093,28
NEW JERSEY,1997,02,770,-122
NEW JERSEY,1997,03,755,4
NEW JERSEY,1997,04,506,100
NEW JERSEY,1997,05,264,113
NEW JERSEY,1997,06,24,15
NEW JERSEY,1997,07,0,-1
NEW JERSEY,1997,08,8,6
NEW JERSEY,1997,09,81,40
NEW JERSEY,1997,10,352,45
NEW JERSEY,1997,11,703,108
NEW JERSEY,1997,12,915,21
NEW JERSEY,1998,01,832,-233
NEW JERSEY,1998,02,739,-153
NEW JERSEY,1998,03,688,-63
NEW JERSEY,1998,04,389,-17
NEW JERSEY,1998,05,109,-42
NEW JERSEY,1998,06,21,12
NEW JERSEY,1998,07,0,-1
NEW JERSEY,1998,08,0,-2
NEW JERSEY,1998,09,33,-8
NEW JERSEY,1998,10,321,14
NEW JERSEY,1998,11,621,26
NEW JERSEY,1998,12,786,-108
NEW JERSEY,1999,01,1015,-50
NEW JERSEY,1999,02,842,-50
NEW JERSEY,1999,03,786,35
NEW JERSEY,1999,04,437,31
NEW JERSEY,1999,05,172,21
NEW JERSEY,1999,06,5,-4
NEW JERSEY,1999,07,0,-1
NEW JERSEY,1999,08,0,-2
NEW JERSEY,1999,09,39,-2
NEW JERSEY,1999,10,387,80
NEW JERSEY,1999,11,507,-88
NEW JERSEY,1999,12,866,-28
NEW JERSEY,2000,01,1102,37
NEW JERSEY,2000,02,849,-43
NEW JERSEY,2000,03,615,-136
NEW JERSEY,2000,04,468,62
NEW JERSEY,2000,05,139,-12
NEW JERSEY,2000,06,9,0
NEW JERSEY,2000,07,6,5
NEW JERSEY,2000,08,8,6
NEW JERSEY,2000,09,80,39
NEW JERSEY,2000,10,331,24
NEW JERSEY,2000,11,670,75
NEW JERSEY,2000,12,1130,236
NEW JERSEY,2001,01,1107,42
NEW JERSEY,2001,02,858,-34
NEW JERSEY,2001,03,846,95
NEW JERSEY,2001,04,419,13
NEW JERSEY,2001,05,145,-6
NEW JERSEY,2001,06,6,-3
NEW JERSEY,2001,07,5,4
NEW JERSEY,2001,08,0,-2
NEW JERSEY,2001,09,72,31
NEW JERSEY,2001,10,317,10
NEW JERSEY,2001,11,500,-95
NEW JERSEY,2001,12,755,-139
NEW JERSEY,2002,01,885,-180
NEW JERSEY,2002,02,758,-134
NEW JERSEY,2002,03,702,-49
NEW JERSEY,2002,04,347,-59
NEW JERSEY,2002,05,210,59
NEW JERSEY,2002,06,8,-1
NEW JERSEY,2002,07,0,-1
NEW JERSEY,2002,08,0,-2
NEW JERSEY,2002,09,32,-9
NEW JERSEY,2002,10,361,54
NEW JERSEY,2002,11,667,72
NEW JERSEY,2002,12,999,105
NEW JERSEY,2003,01,1216,151
NEW JERSEY,2003,02,1045,153
NEW JERSEY,2003,03,752,1
NEW JERSEY,2003,04,508,102
NEW JERSEY,2003,05,264,113
NEW JERSEY,2003,06,32,23
NEW JERSEY,2003,07,0,-1
NEW JERSEY,2003,08,0,-2
NEW JERSEY,2003,09,45,4
NEW JERSEY,2003,10,393,86
NEW JERSEY,2003,11,508,-87
NEW JERSEY,2003,12,930,36
NEW JERSEY,2004,01,1271,206
NEW JERSEY,2004,02,908,16
NEW JERSEY,2004,03,701,-50
NEW JERSEY,2004,04,403,-3
NEW JERSEY,2004,05,72,-79
NEW JERSEY,2004,06,17,8
NEW JERSEY,2004,07,0,-1
NEW JERSEY,2004,08,4,2
NEW JERSEY,2004,09,36,-5
NEW JERSEY,2004,10,367,60
NEW JERSEY,2004,11,571,-24
NEW JERSEY,2004,12,930,36
NEW JERSEY,2005,01,1106,41
NEW JERSEY,2005,02,876,-16
NEW JERSEY,2005,03,881,130
NEW JERSEY,2005,04,382,-24
NEW JERSEY,2005,05,276,125
NEW JERSEY,2005,06,0,-9
NEW JERSEY,2005,07,0,-1
NEW JERSEY,2005,08,0,-2
NEW JERSEY,2005,09,14,-27
NEW JERSEY,2005,10,292,-15
NEW JERSEY,2005,11,544,-51
NEW JERSEY,2005,12,1026,132
NEW JERSEY,2006,01,834,-231
NEW JERSEY,2006,02,874,-18
NEW JERSEY,2006,03,733,-18
NEW JERSEY,2006,04,361,-45
NEW JERSEY,2006,05,150,-1
NEW JERSEY,2006,06,8,-1
NEW JERSEY,2006,07,0,-1
NEW JERSEY,2006,08,0,-2
NEW JERSEY,2006,09,82,41
NEW JERSEY,2006,10,368,61
NEW JERSEY,2006,11,476,-119
NEW JERSEY,2006,12,734,-160
NEW JERSEY,2007,01,896,-169
NEW JERSEY,2007,02,1078,186
NEW JERSEY,2007,03,766,15
NEW JERSEY,2007,04,506,100
NEW JERSEY,2007,05,119,-32
NEW JERSEY,2007,06,6,-3
NEW JERSEY,2007,07,0,-1
NEW JERSEY,2007,08,3,1
NEW JERSEY,2007,09,32,-9
NEW JERSEY,2007,10,147,-160
NEW JERSEY,2007,11,661,66
NEW JERSEY,2007,12,932,38
NEW JERSEY,2008,01,968,-97
NEW JERSEY,2008,02,856,-36
NEW JERSEY,2008,03,741,-10
NEW JERSEY,2008,04,370,-36
NEW JERSEY,2008,05,244,93
NEW JERSEY,2008,06,0,-9
NEW JERSEY,2008,07,0,-1
NEW JERSEY,2008,08,7,5
NEW JERSEY,2008,09,38,-3
NEW JERSEY,2008,10,379,72
NEW JERSEY,2008,11,650,55
NEW JERSEY,2008,12,902,8
NEW JERSEY,2009,01,1204,139
NEW JERSEY,2009,02,853,-39
NEW JERSEY,2009,03,765,14
NEW JERSEY,2009,04,386,-20
NEW JERSEY,2009,05,153,2
NEW JERSEY,2009,06,27,18
NEW JERSEY,2009,07,4,3
NEW JERSEY,2009,08,0,-2
NEW JERSEY,2009,09,75,34
NEW JERSEY,2009,10,379,72
NEW JERSEY,2009,11,485,-110
NEW JERSEY,2009,12,965,71
NEW JERSEY,2010,01,1061,-4
NEW JERSEY,2010,02,954,62
NEW JERSEY,2010,03,595,-156
NEW JERSEY,2010,04,297,-109
NEW JERSEY,2010,05,99,-52
NEW JERSEY,2010,06,0,-9
NEW JERSEY,2010,07,0,-1
NEW JERSEY,2010,08,0,-2
NEW JERSEY,2010,09,23,-18
NEW JERSEY,2010,10,300,-7
NEW JERSEY,2010,11,612,17
NEW JERSEY,2010,12,1072,178
NEW JERSEY,2011,01,1186,121
NEW JERSEY,2011,02,878,-14
NEW JERSEY,2011,03,752,1
NEW JERSEY,2011,04,351,-55
NEW JERSEY,2011,05,106,-45
NEW JERSEY,2011,06,5,-4
NEW JERSEY,2011,07,0,-1
NEW JERSEY,2011,08,0,-2
NEW JERSEY,2011,09,24,-17
NEW JERSEY,2011,10,302,-5
NEW JERSEY,2011,11,500,-95
NEW JERSEY,2011,12,777,-117
NEW JERSEY,2012,01,934,-131
NEW JERSEY,2012,02,743,-149
NEW JERSEY,2012,03,485,-266
NEW JERSEY,2012,04,384,-22
NEW JERSEY,2012,05,81,-70
NEW JERSEY,2012,06,8,-1
NEW JERSEY,2012,07,0,-1
NEW JERSEY,2012,08,0,-2
NEW JERSEY,2012,09,43,2
NEW JERSEY,2012,10,277,-30
NEW JERSEY,2012,11,715,120
NEW JERSEY,2012,12,775,-119
NEW JERSEY,2013,01,980,-85
NEW JERSEY,2013,02,917,25
NEW JERSEY,2013,03,828,77
NEW JERSEY,2013,04,416,10
NEW JERSEY,2013,05,161,10
NEW JERSEY,2013,06,5,-4
NEW JERSEY,2013,07,0,-1
NEW JERSEY,2013,08,5,3
NEW JERSEY,2013,09,79,38
NEW JERSEY,2013,10,267,-40
NEW JERSEY,2013,11,677,82
