LOCATION,YEAR,MONTH,Avg_Temperature,Anomaly
ILLINOIS,1996,03,34.5,-7.5
ILLINOIS,1996,04,48.6,-4.7
ILLINOIS,1996,05,61.6,-2.1
ILLINOIS,1996,06,71.5,-0.9
ILLINOIS,1996,07,72.6,-2.7
ILLINOIS,1996,08,73.5,-0.4
ILLINOIS,1996,09,64.2,-3.1
ILLINOIS,1996,10,54.8,-0.3
ILLINOIS,1996,11,34.9,-8.0
ILLINOIS,1996,12,30.5,-0.5
ILLINOIS,1997,01,21.4,-5.5
ILLINOIS,1997,02,33.6,3.4
ILLINOIS,1997,03,42.9,0.9
ILLINOIS,1997,04,47.6,-5.7
ILLINOIS,1997,05,57.6,-6.1
ILLINOIS,1997,06,70.6,-1.8
ILLINOIS,1997,07,75.1,-0.2
ILLINOIS,1997,08,71.0,-2.9
ILLINOIS,1997,09,66.3,-1.0
ILLINOIS,1997,10,54.9,-0.2
ILLINOIS,1997,11,38.6,-4.3
ILLINOIS,1997,12,32.0,1.0
ILLINOIS,1998,01,31.8,4.9
ILLINOIS,1998,02,40.0,9.8
ILLINOIS,1998,03,40.6,-1.4
ILLINOIS,1998,04,52.6,-0.7
ILLINOIS,1998,05,67.4,3.7
ILLINOIS,1998,06,71.8,-0.6
ILLINOIS,1998,07,75.4,0.1
ILLINOIS,1998,08,74.8,0.9
ILLINOIS,1998,09,70.9,3.6
ILLINOIS,1998,10,56.6,1.5
ILLINOIS,1998,11,45.6,2.7
ILLINOIS,1998,12,35.1,4.1
ILLINOIS,1999,01,25.1,-1.8
ILLINOIS,1999,02,37.4,7.2
ILLINOIS,1999,03,38.3,-3.7
ILLINOIS,1999,04,54.3,1.0
ILLINOIS,1999,05,64.1,0.4
ILLINOIS,1999,06,72.2,-0.2
ILLINOIS,1999,07,78.6,3.3
ILLINOIS,1999,08,71.7,-2.2
ILLINOIS,1999,09,65.2,-2.1
ILLINOIS,1999,10,54.5,-0.6
ILLINOIS,1999,11,48.4,5.5
ILLINOIS,1999,12,32.6,1.6
ILLINOIS,2000,01,27.3,0.4
ILLINOIS,2000,02,37.4,7.2
ILLINOIS,2000,03,46.2,4.2
ILLINOIS,2000,04,51.5,-1.8
ILLINOIS,2000,05,65.1,1.4
ILLINOIS,2000,06,70.3,-2.1
ILLINOIS,2000,07,73.2,-2.1
ILLINOIS,2000,08,74.6,0.7
ILLINOIS,2000,09,66.3,-1.0
ILLINOIS,2000,10,58.0,2.9
ILLINOIS,2000,11,38.9,-4.0
ILLINOIS,2000,12,17.6,-13.4
ILLINOIS,2001,01,25.7,-1.2
ILLINOIS,2001,02,30.9,0.7
ILLINOIS,2001,03,37.1,-4.9
ILLINOIS,2001,04,57.6,4.3
ILLINOIS,2001,05,64.8,1.1
ILLINOIS,2001,06,69.8,-2.6
ILLINOIS,2001,07,75.9,0.6
ILLINOIS,2001,08,74.6,0.7
ILLINOIS,2001,09,64.4,-2.9
ILLINOIS,2001,10,53.8,-1.3
ILLINOIS,2001,11,49.9,7.0
ILLINOIS,2001,12,35.8,4.8
ILLINOIS,2002,01,33.6,6.7
ILLINOIS,2002,02,34.6,4.4
ILLINOIS,2002,03,37.8,-4.2
ILLINOIS,2002,04,53.5,0.2
ILLINOIS,2002,05,59.1,-4.6
ILLINOIS,2002,06,73.9,1.5
ILLINOIS,2002,07,78.2,2.9
ILLINOIS,2002,08,75.0,1.1
ILLINOIS,2002,09,69.3,2.0
ILLINOIS,2002,10,52.1,-3.0
ILLINOIS,2002,11,39.6,-3.3
ILLINOIS,2002,12,32.2,1.2
ILLINOIS,2003,01,22.8,-4.1
ILLINOIS,2003,02,26.4,-3.8
ILLINOIS,2003,03,41.6,-0.4
ILLINOIS,2003,04,53.5,0.2
ILLINOIS,2003,05,61.1,-2.6
ILLINOIS,2003,06,67.9,-4.5
ILLINOIS,2003,07,74.8,-0.5
ILLINOIS,2003,08,75.3,1.4
ILLINOIS,2003,09,64.1,-3.2
ILLINOIS,2003,10,54.5,-0.6
ILLINOIS,2003,11,44.8,1.9
ILLINOIS,2003,12,33.8,2.8
ILLINOIS,2004,01,24.7,-2.2
ILLINOIS,2004,02,30.0,-0.2
ILLINOIS,2004,03,45.4,3.4
ILLINOIS,2004,04,54.1,0.8
ILLINOIS,2004,05,65.7,2.0
ILLINOIS,2004,06,70.0,-2.4
ILLINOIS,2004,07,72.8,-2.5
ILLINOIS,2004,08,68.6,-5.3
ILLINOIS,2004,09,67.7,0.4
ILLINOIS,2004,10,55.4,0.3
ILLINOIS,2004,11,45.6,2.7
ILLINOIS,2004,12,31.0,0.0
ILLINOIS,2005,01,29.2,2.3
ILLINOIS,2005,02,36.1,5.9
ILLINOIS,2005,03,39.0,-3.0
ILLINOIS,2005,04,55.4,2.1
ILLINOIS,2005,05,60.9,-2.8
ILLINOIS,2005,06,75.0,2.6
ILLINOIS,2005,07,76.3,1.0
ILLINOIS,2005,08,75.6,1.7
ILLINOIS,2005,09,70.7,3.4
ILLINOIS,2005,10,55.7,0.6
ILLINOIS,2005,11,44.5,1.6
ILLINOIS,2005,12,26.0,-5.0
ILLINOIS,2006,01,38.1,11.2
ILLINOIS,2006,02,30.9,0.7
ILLINOIS,2006,03,41.8,-0.2
ILLINOIS,2006,04,57.0,3.7
ILLINOIS,2006,05,62.3,-1.4
ILLINOIS,2006,06,71.4,-1.0
ILLINOIS,2006,07,77.1,1.8
ILLINOIS,2006,08,74.7,0.8
ILLINOIS,2006,09,63.7,-3.6
ILLINOIS,2006,10,51.3,-3.8
ILLINOIS,2006,11,44.4,1.5
ILLINOIS,2006,12,35.3,4.3
ILLINOIS,2007,01,30.3,3.4
ILLINOIS,2007,02,21.7,-8.5
ILLINOIS,2007,03,48.0,6.0
ILLINOIS,2007,04,50.2,-3.1
ILLINOIS,2007,05,67.6,3.9
ILLINOIS,2007,06,72.7,0.3
ILLINOIS,2007,07,73.3,-2.0
ILLINOIS,2007,08,78.2,4.3
ILLINOIS,2007,09,69.8,2.5
ILLINOIS,2007,10,59.9,4.8
ILLINOIS,2007,11,42.2,-0.7
ILLINOIS,2007,12,30.2,-0.8
ILLINOIS,2008,01,26.9,0.0
ILLINOIS,2008,02,26.0,-4.2
ILLINOIS,2008,03,39.0,-3.0
ILLINOIS,2008,04,51.4,-1.9
ILLINOIS,2008,05,59.0,-4.7
ILLINOIS,2008,06,73.2,0.8
ILLINOIS,2008,07,74.5,-0.8
ILLINOIS,2008,08,71.8,-2.1
ILLINOIS,2008,09,67.1,-0.2
ILLINOIS,2008,10,54.2,-0.9
ILLINOIS,2008,11,41.1,-1.8
ILLINOIS,2008,12,26.8,-4.2
ILLINOIS,2009,01,20.6,-6.3
ILLINOIS,2009,02,32.5,2.3
ILLINOIS,2009,03,43.6,1.6
ILLINOIS,2009,04,51.4,-1.9
ILLINOIS,2009,05,62.8,-0.9
ILLINOIS,2009,06,72.7,0.3
ILLINOIS,2009,07,70.3,-5.0
ILLINOIS,2009,08,70.9,-3.0
ILLINOIS,2009,09,65.9,-1.4
ILLINOIS,2009,10,50.1,-5.0
ILLINOIS,2009,11,47.2,4.3
ILLINOIS,2009,12,29.1,-1.9
ILLINOIS,2010,01,21.5,-5.4
ILLINOIS,2010,02,25.7,-4.5
ILLINOIS,2010,03,43.8,1.8
ILLINOIS,2010,04,58.7,5.4
ILLINOIS,2010,05,64.3,0.6
ILLINOIS,2010,06,74.9,2.5
ILLINOIS,2010,07,77.6,2.3
ILLINOIS,2010,08,76.8,2.9
ILLINOIS,2010,09,67.2,-0.1
ILLINOIS,2010,10,56.5,1.4
ILLINOIS,2010,11,43.7,0.8
ILLINOIS,2010,12,24.0,-7.0
ILLINOIS,2011,01,22.7,-4.2
ILLINOIS,2011,02,30.2,0.0
ILLINOIS,2011,03,41.6,-0.4
ILLINOIS,2011,04,53.1,-0.2
ILLINOIS,2011,05,62.1,-1.6
ILLINOIS,2011,06,72.9,0.5
ILLINOIS,2011,07,79.9,4.6
ILLINOIS,2011,08,74.8,0.9
ILLINOIS,2011,09,63.6,-3.7
ILLINOIS,2011,10,55.2,0.1
ILLINOIS,2011,11,45.8,2.9
ILLINOIS,2011,12,35.9,4.9
ILLINOIS,2012,01,31.9,5.0
ILLINOIS,2012,02,35.8,5.6
ILLINOIS,2012,03,55.5,13.5
ILLINOIS,2012,04,54.6,1.3
ILLINOIS,2012,05,68.1,4.4
ILLINOIS,2012,06,72.6,0.2
ILLINOIS,2012,07,81.8,6.5
ILLINOIS,2012,08,73.6,-0.3
ILLINOIS,2012,09,64.9,-2.4
ILLINOIS,2012,10,52.5,-2.6
ILLINOIS,2012,11,41.2,-1.7
ILLINOIS,2012,12,36.8,5.8
ILLINOIS,2013,01,29.2,2.3
ILLINOIS,2013,02,29.9,-0.3
ILLINOIS,2013,03,34.3,-7.7
ILLINOIS,2013,04,50.2,-3.1
ILLINOIS,2013,05,63.9,0.2
ILLINOIS,2013,06,71.5,-0.9
ILLINOIS,2013,07,73.1,-2.2
ILLINOIS,2013,08,72.8,-1.1
ILLINOIS,2013,09,68.6,1.3
ILLINOIS,2013,10,54.5,-0.6
ILLINOIS,2013,11,38.8,-4.1
ILLINOIS,2013,12,26.2,-4.8
ILLINOIS,2014,01,19.3,-7.6
ILLINOIS,2014,02,19.4,-10.8
ILLINOIS,2014,03,34.4,-7.6
ILLINOIS,2014,04,52.4,-0.9
ILLINOIS,2014,05,63.7,0.0
ILLINOIS,2014,06,73.0,0.6
ILLINOIS,2014,07,70.3,-5.0
ILLINOIS,2014,08,73.8,-0.1
ILLINOIS,2014,09,64.7,-2.6
ILLINOIS,2014,10,54.3,-0.8
ILLINOIS,2014,11,34.6,-8.3
ILLINOIS,2014,12,33.9,2.9
ILLINOIS,2015,01,25.7,-1.2
ILLINOIS,2015,02,19.4,-10.8
ILLINOIS,2015,03,38.3,-3.7
ILLINOIS,2015,04,54.3,1.0
ILLINOIS,2015,05,64.9,1.2
ILLINOIS,2015,06,71.7,-0.7
ILLINOIS,2015,07,74.2,-1.1
ILLINOIS,2015,08,71.9,-2.0
ILLINOIS,2015,09,70.4,3.1
ILLINOIS,2015,10,56.0,0.9
ILLINOIS,2015,11,46.6,3.7
ILLINOIS,2015,12,41.1,10.1
ILLINOIS,2016,01,26.9,0.0
ILLINOIS,2016,02,33.8,3.6
ILLINOIS,2016,03,47.3,5.3
ILLINOIS,2016,04,53.0,-0.3
ILLINOIS,2016,05,62.0,-1.7
ILLINOIS,2016,06,74.8,2.4
ILLINOIS,2016,07,75.6,0.3
ILLINOIS,2016,08,75.7,1.8
ILLINOIS,2016,09,70.8,3.5
ILLINOIS,2016,10,59.9,4.8
ILLINOIS,2016,11,48.1,5.2
ILLINOIS,2016,12,28.9,-2.1
ILLINOIS,2017,01,32.1,5.2
ILLINOIS,2017,02,41.1,10.9
ILLINOIS,2017,03,43.2,1.2
ILLINOIS,2017,04,56.5,3.2
ILLINOIS,2017,05,61.9,-1.8
ILLINOIS,2017,06,72.7,0.3
ILLINOIS,2017,07,76.1,0.8
ILLINOIS,2017,08,70.5,-3.4
ILLINOIS,2017,09,68.8,1.5
ILLINOIS,2017,10,58.1,3.0
ILLINOIS,2017,11,41.9,-1.0
ILLINOIS,2017,12,29.8,-1.2
ILLINOIS,2018,01,24.1,-2.8
ILLINOIS,2018,02,31.8,1.6
ILLINOIS,2018,03,39.2,-2.8
ILLINOIS,2018,04,44.8,-8.5
ILLINOIS,2018,05,70.7,7.0
ILLINOIS,2018,06,74.9,2.5
ILLINOIS,2018,07,75.0,-0.3
ILLINOIS,2018,08,74.7,0.8
ILLINOIS,2018,09,70.3,3.0
ILLINOIS,2018,10,54.2,-0.9
ILLINOIS,2018,11,35.6,-7.3
ILLINOIS,2018,12,34.4,3.4
ILLINOIS,2019,01,25.4,-1.5
INDIANA,1996,01,25.2,-2.4
INDIANA,1996,02,30.4,-0.2
INDIANA,1996,03,34.1,-7.5
INDIANA,1996,04,48.1,-4.7
INDIANA,1996,05,60.8,-2.2
INDIANA,1996,06,70.8,-0.7
INDIANA,1996,07,71.5,-2.4
INDIANA,1996,08,72.7,-0.2
INDIANA,1996,09,63.9,-2.6
INDIANA,1996,10,54.4,-0.3
INDIANA,1996,11,35.7,-7.2
INDIANA,1996,12,33.0,1.0
INDIANA,1997,01,23.1,-4.5
INDIANA,1997,02,34.7,4.1
INDIANA,1997,03,42.3,0.7
INDIANA,1997,04,46.9,-5.9
INDIANA,1997,05,56.2,-6.8
INDIANA,1997,06,69.2,-2.3
INDIANA,1997,07,73.8,-0.1
INDIANA,1997,08,69.8,-3.1
INDIANA,1997,09,64.8,-1.7
INDIANA,1997,10,53.6,-1.1
INDIANA,1997,11,38.6,-4.3
INDIANA,1997,12,33.0,1.0
INDIANA,1998,01,34.8,7.2
INDIANA,1998,02,39.4,8.8
INDIANA,1998,03,41.3,-0.3
INDIANA,1998,04,52.4,-0.4
INDIANA,1998,05,66.4,3.4
INDIANA,1998,06,71.1,-0.4
INDIANA,1998,07,73.6,-0.3
INDIANA,1998,08,73.7,0.8
INDIANA,1998,09,69.6,3.1
INDIANA,1998,10,55.8,1.1
INDIANA,1998,11,44.9,2.0
INDIANA,1998,12,36.4,4.4
INDIANA,1999,01,27.0,-0.6
INDIANA,1999,02,36.4,5.8
INDIANA,1999,03,36.7,-4.9
INDIANA,1999,04,53.6,0.8
INDIANA,1999,05,63.6,0.6
INDIANA,1999,06,72.0,0.5
INDIANA,1999,07,77.9,4.0
INDIANA,1999,08,71.2,-1.7
INDIANA,1999,09,65.6,-0.9
INDIANA,1999,10,53.7,-1.0
INDIANA,1999,11,47.8,4.9
INDIANA,1999,12,33.0,1.0
INDIANA,2000,01,26.6,-1.0
INDIANA,2000,02,36.7,6.1
INDIANA,2000,03,45.4,3.8
INDIANA,2000,04,50.4,-2.4
INDIANA,2000,05,64.2,1.2
INDIANA,2000,06,70.4,-1.1
INDIANA,2000,07,71.8,-2.1
INDIANA,2000,08,72.0,-0.9
INDIANA,2000,09,64.4,-2.1
INDIANA,2000,10,57.2,2.5
INDIANA,2000,11,40.3,-2.6
INDIANA,2000,12,19.2,-12.8
INDIANA,2001,01,26.9,-0.7
INDIANA,2001,02,33.5,2.9
INDIANA,2001,03,37.2,-4.4
INDIANA,2001,04,56.5,3.7
INDIANA,2001,05,64.0,1.0
INDIANA,2001,06,69.1,-2.4
INDIANA,2001,07,73.7,-0.2
INDIANA,2001,08,73.8,0.9
INDIANA,2001,09,63.6,-2.9
INDIANA,2001,10,53.7,-1.0
INDIANA,2001,11,49.0,6.1
INDIANA,2001,12,36.9,4.9
INDIANA,2002,01,34.1,6.5
INDIANA,2002,02,35.2,4.6
INDIANA,2002,03,38.3,-3.3
INDIANA,2002,04,53.5,0.7
INDIANA,2002,05,58.4,-4.6
INDIANA,2002,06,72.9,1.4
INDIANA,2002,07,77.0,3.1
INDIANA,2002,08,74.8,1.9
INDIANA,2002,09,69.2,2.7
INDIANA,2002,10,52.4,-2.3
INDIANA,2002,11,39.9,-3.0
INDIANA,2002,12,31.7,-0.3
INDIANA,2003,01,21.6,-6.0
INDIANA,2003,02,25.7,-4.9
INDIANA,2003,03,42.1,0.5
INDIANA,2003,04,53.2,0.4
INDIANA,2003,05,60.5,-2.5
INDIANA,2003,06,67.1,-4.4
INDIANA,2003,07,73.0,-0.9
INDIANA,2003,08,73.8,0.9
INDIANA,2003,09,63.4,-3.1
INDIANA,2003,10,52.9,-1.8
INDIANA,2003,11,46.0,3.1
INDIANA,2003,12,33.5,1.5
INDIANA,2004,01,24.5,-3.1
INDIANA,2004,02,29.9,-0.7
INDIANA,2004,03,44.3,2.7
INDIANA,2004,04,53.3,0.5
INDIANA,2004,05,65.9,2.9
INDIANA,2004,06,69.5,-2.0
INDIANA,2004,07,72.0,-1.9
INDIANA,2004,08,68.6,-4.3
INDIANA,2004,09,67.1,0.6
INDIANA,2004,10,54.8,0.1
INDIANA,2004,11,45.9,3.0
INDIANA,2004,12,30.8,-1.2
INDIANA,2005,01,29.9,2.3
INDIANA,2005,02,34.8,4.2
INDIANA,2005,03,37.3,-4.3
INDIANA,2005,04,54.0,1.2
INDIANA,2005,05,59.2,-3.8
INDIANA,2005,06,73.4,1.9
INDIANA,2005,07,75.0,1.1
INDIANA,2005,08,74.9,2.0
INDIANA,2005,09,69.2,2.7
INDIANA,2005,10,55.2,0.5
INDIANA,2005,11,44.6,1.7
INDIANA,2005,12,26.7,-5.3
INDIANA,2006,01,39.1,11.5
INDIANA,2006,02,31.7,1.1
INDIANA,2006,03,40.7,-0.9
INDIANA,2006,04,55.7,2.9
INDIANA,2006,05,60.1,-2.9
INDIANA,2006,06,69.8,-1.7
INDIANA,2006,07,75.4,1.5
INDIANA,2006,08,73.6,0.7
INDIANA,2006,09,62.5,-4.0
INDIANA,2006,10,51.1,-3.6
INDIANA,2006,11,44.1,1.2
INDIANA,2006,12,37.3,5.3
INDIANA,2007,01,32.2,4.6
INDIANA,2007,02,20.2,-10.4
INDIANA,2007,03,47.0,5.4
INDIANA,2007,04,49.4,-3.4
INDIANA,2007,05,66.2,3.2
INDIANA,2007,06,72.1,0.6
INDIANA,2007,07,71.9,-2.0
INDIANA,2007,08,76.8,3.9
INDIANA,2007,09,69.0,2.5
INDIANA,2007,10,60.2,5.5
INDIANA,2007,11,41.9,-1.0
INDIANA,2007,12,32.5,0.5
INDIANA,2008,01,27.7,0.1
INDIANA,2008,02,28.2,-2.4
INDIANA,2008,03,38.6,-3.0
INDIANA,2008,04,52.3,-0.5
INDIANA,2008,05,58.1,-4.9
INDIANA,2008,06,72.2,0.7
INDIANA,2008,07,73.3,-0.6
INDIANA,2008,08,71.2,-1.7
INDIANA,2008,09,67.6,1.1
INDIANA,2008,10,53.7,-1.0
INDIANA,2008,11,40.5,-2.4
INDIANA,2008,12,29.1,-2.9
INDIANA,2009,01,21.3,-6.3
INDIANA,2009,02,32.2,1.6
INDIANA,2009,03,44.2,2.6
INDIANA,2009,04,51.5,-1.3
INDIANA,2009,05,62.0,-1.0
INDIANA,2009,06,71.6,0.1
INDIANA,2009,07,69.2,-4.7
INDIANA,2009,08,70.7,-2.2
INDIANA,2009,09,65.5,-1.0
INDIANA,2009,10,50.5,-4.2
INDIANA,2009,11,46.3,3.4
INDIANA,2009,12,30.4,-1.6
INDIANA,2010,01,23.9,-3.7
INDIANA,2010,02,25.7,-4.9
INDIANA,2010,03,43.6,2.0
INDIANA,2010,04,57.3,4.5
INDIANA,2010,05,64.3,1.3
INDIANA,2010,06,74.1,2.6
INDIANA,2010,07,76.4,2.5
INDIANA,2010,08,75.6,2.7
INDIANA,2010,09,67.2,0.7
INDIANA,2010,10,56.0,1.3
INDIANA,2010,11,42.8,-0.1
INDIANA,2010,12,24.3,-7.7
INDIANA,2011,01,23.7,-3.9
INDIANA,2011,02,31.2,0.6
INDIANA,2011,03,41.7,0.1
INDIANA,2011,04,53.0,0.2
INDIANA,2011,05,62.1,-0.9
INDIANA,2011,06,72.2,0.7
INDIANA,2011,07,78.8,4.9
INDIANA,2011,08,73.1,0.2
INDIANA,2011,09,63.6,-2.9
INDIANA,2011,10,53.9,-0.8
INDIANA,2011,11,46.9,4.0
INDIANA,2011,12,36.6,4.6
INDIANA,2012,01,32.4,4.8
INDIANA,2012,02,35.4,4.8
INDIANA,2012,03,55.0,13.4
INDIANA,2012,04,52.9,0.1
INDIANA,2012,05,67.7,4.7
INDIANA,2012,06,71.6,0.1
INDIANA,2012,07,80.2,6.3
INDIANA,2012,08,71.9,-1.0
INDIANA,2012,09,64.2,-2.3
INDIANA,2012,10,52.1,-2.6
INDIANA,2012,11,40.0,-2.9
INDIANA,2012,12,38.2,6.2
INDIANA,2013,01,29.9,2.3
INDIANA,2013,02,30.2,-0.4
INDIANA,2013,03,34.8,-6.8
INDIANA,2013,04,50.8,-2.0
INDIANA,2013,05,64.4,1.4
INDIANA,2013,06,70.8,-0.7
INDIANA,2013,07,72.3,-1.6
INDIANA,2013,08,71.5,-1.4
INDIANA,2013,09,66.9,0.4
INDIANA,2013,10,54.3,-0.4
INDIANA,2013,11,39.2,-3.7
INDIANA,2013,12,29.4,-2.6
INDIANA,2014,01,19.4,-8.2
INDIANA,2014,02,22.0,-8.6
INDIANA,2014,03,34.1,-7.5
INDIANA,2014,04,52.4,-0.4
INDIANA,2014,05,62.9,-0.1
INDIANA,2014,06,72.6,1.1
INDIANA,2014,07,69.1,-4.8
INDIANA,2014,08,72.4,-0.5
INDIANA,2014,09,64.0,-2.5
INDIANA,2014,10,53.8,-0.9
INDIANA,2014,11,35.6,-7.3
INDIANA,2014,12,34.6,2.6
INDIANA,2015,01,25.3,-2.3
INDIANA,2015,02,19.3,-11.3
INDIANA,2015,03,37.2,-4.4
INDIANA,2015,04,52.9,0.1
INDIANA,2015,05,65.0,2.0
INDIANA,2015,06,71.0,-0.5
INDIANA,2015,07,72.9,-1.0
INDIANA,2015,08,70.6,-2.3
INDIANA,2015,09,68.8,2.3
INDIANA,2015,10,55.6,0.9
INDIANA,2015,11,46.6,3.7
INDIANA,2015,12,42.5,10.5
INDIANA,2016,01,27.5,-0.1
INDIANA,2016,02,33.9,3.3
INDIANA,2016,03,47.3,5.7
INDIANA,2016,04,52.0,-0.8
INDIANA,2016,05,60.6,-2.4
INDIANA,2016,06,72.9,1.4
INDIANA,2016,07,74.6,0.7
INDIANA,2016,08,75.7,2.8
INDIANA,2016,09,69.9,3.4
INDIANA,2016,10,59.5,4.8
INDIANA,2016,11,47.0,4.1
INDIANA,2016,12,29.8,-2.2
INDIANA,2017,01,33.8,6.2
INDIANA,2017,02,41.3,10.7
INDIANA,2017,03,42.6,1.0
INDIANA,2017,04,57.0,4.2
INDIANA,2017,05,60.9,-2.1
INDIANA,2017,06,71.1,-0.4
INDIANA,2017,07,74.2,0.3
INDIANA,2017,08,70.0,-2.9
INDIANA,2017,09,67.2,0.7
INDIANA,2017,10,57.6,2.9
INDIANA,2017,11,42.4,-0.5
INDIANA,2017,12,29.6,-2.4
INDIANA,2018,01,24.5,-3.1
INDIANA,2018,02,35.1,4.5
INDIANA,2018,03,38.2,-3.4
INDIANA,2018,04,45.1,-7.7
INDIANA,2018,05,69.7,6.7
INDIANA,2018,06,73.4,1.9
INDIANA,2018,07,74.1,0.2
INDIANA,2018,08,74.0,1.1
INDIANA,2018,09,69.8,3.3
INDIANA,2018,10,54.9,0.2
INDIANA,2018,11,36.8,-6.1
INDIANA,2018,12,35.4,3.4
INDIANA,2019,01,26.9,-0.7
IOWA,1996,01,15.8,-4.4
IOWA,1996,02,23.2,-0.2
IOWA,1996,03,29.9,-7.0
IOWA,1996,04,45.7,-3.6
IOWA,1996,05,56.4,-4.0
IOWA,1996,06,69.5,-0.6
IOWA,1996,07,70.5,-3.1
IOWA,1996,08,70.0,-1.2
IOWA,1996,09,60.7,-3.5
IOWA,1996,10,51.7,0.4
IOWA,1996,11,29.0,-9.0
IOWA,1996,12,19.6,-4.7
IOWA,1997,01,14.6,-5.6
IOWA,1997,02,25.0,1.6
IOWA,1997,03,37.2,0.3
IOWA,1997,04,44.3,-5.0
IOWA,1997,05,54.2,-6.2
IOWA,1997,06,70.4,0.3
IOWA,1997,07,73.4,-0.2
IOWA,1997,08,69.5,-1.7
IOWA,1997,09,64.2,0.0
IOWA,1997,10,52.1,0.8
IOWA,1997,11,32.9,-5.1
IOWA,1997,12,27.4,3.1
IOWA,1998,01,23.5,3.3
IOWA,1998,02,34.8,11.4
IOWA,1998,03,32.8,-4.1
IOWA,1998,04,49.7,0.4
IOWA,1998,05,65.0,4.6
IOWA,1998,06,67.1,-3.0
IOWA,1998,07,73.8,0.2
IOWA,1998,08,72.9,1.7
IOWA,1998,09,68.2,4.0
IOWA,1998,10,53.1,1.8
IOWA,1998,11,40.7,2.7
IOWA,1998,12,29.4,5.1
IOWA,1999,01,17.0,-3.2
IOWA,1999,02,32.9,9.5
IOWA,1999,03,36.3,-0.6
IOWA,1999,04,50.0,0.7
IOWA,1999,05,60.5,0.1
IOWA,1999,06,68.9,-1.2
IOWA,1999,07,76.8,3.2
IOWA,1999,08,70.0,-1.2
IOWA,1999,09,61.3,-2.9
IOWA,1999,10,50.9,-0.4
IOWA,1999,11,44.3,6.3
IOWA,1999,12,27.0,2.7
IOWA,2000,01,21.6,1.4
IOWA,2000,02,32.5,9.1
IOWA,2000,03,43.1,6.2
IOWA,2000,04,49.4,0.1
IOWA,2000,05,62.8,2.4
IOWA,2000,06,67.7,-2.4
IOWA,2000,07,72.2,-1.4
IOWA,2000,08,72.7,1.5
IOWA,2000,09,64.6,0.4
IOWA,2000,10,54.8,3.5
IOWA,2000,11,32.2,-5.8
IOWA,2000,12,10.0,-14.3
IOWA,2001,01,20.8,0.6
IOWA,2001,02,18.1,-5.3
IOWA,2001,03,30.2,-6.7
IOWA,2001,04,52.7,3.4
IOWA,2001,05,60.9,0.5
IOWA,2001,06,68.3,-1.8
IOWA,2001,07,75.1,1.5
IOWA,2001,08,72.5,1.3
IOWA,2001,09,61.2,-3.0
IOWA,2001,10,50.2,-1.1
IOWA,2001,11,48.0,10.0
IOWA,2001,12,30.7,6.4
IOWA,2002,01,28.6,8.4
IOWA,2002,02,29.8,6.4
IOWA,2002,03,31.0,-5.9
IOWA,2002,04,48.9,-0.4
IOWA,2002,05,56.8,-3.6
IOWA,2002,06,72.4,2.3
IOWA,2002,07,76.5,2.9
IOWA,2002,08,70.9,-0.3
IOWA,2002,09,65.3,1.1
IOWA,2002,10,46.2,-5.1
IOWA,2002,11,34.7,-3.3
IOWA,2002,12,28.9,4.6
IOWA,2003,01,19.1,-1.1
IOWA,2003,02,20.4,-3.0
IOWA,2003,03,35.1,-1.8
IOWA,2003,04,50.4,1.1
IOWA,2003,05,57.9,-2.5
IOWA,2003,06,67.3,-2.8
IOWA,2003,07,73.1,-0.5
IOWA,2003,08,74.1,2.9
IOWA,2003,09,61.1,-3.1
IOWA,2003,10,52.4,1.1
IOWA,2003,11,35.9,-2.1
IOWA,2003,12,28.2,3.9
IOWA,2004,01,17.7,-2.5
IOWA,2004,02,22.7,-0.7
IOWA,2004,03,40.8,3.9
IOWA,2004,04,51.1,1.8
IOWA,2004,05,60.7,0.3
IOWA,2004,06,67.0,-3.1
IOWA,2004,07,70.5,-3.1
IOWA,2004,08,66.2,-5.0
IOWA,2004,09,66.4,2.2
IOWA,2004,10,51.9,0.6
IOWA,2004,11,40.6,2.6
IOWA,2004,12,26.6,2.3
IOWA,2005,01,18.9,-1.3
IOWA,2005,02,31.2,7.8
IOWA,2005,03,36.0,-0.9
IOWA,2005,04,53.4,4.1
IOWA,2005,05,57.8,-2.6
IOWA,2005,06,72.6,2.5
IOWA,2005,07,74.7,1.1
IOWA,2005,08,71.5,0.3
IOWA,2005,09,67.6,3.4
IOWA,2005,10,52.6,1.3
IOWA,2005,11,39.6,1.6
IOWA,2005,12,19.5,-4.8
IOWA,2006,01,32.4,12.2
IOWA,2006,02,25.1,1.7
IOWA,2006,03,36.5,-0.4
IOWA,2006,04,53.8,4.5
IOWA,2006,05,60.6,0.2
IOWA,2006,06,70.0,-0.1
IOWA,2006,07,75.9,2.3
IOWA,2006,08,72.1,0.9
IOWA,2006,09,60.0,-4.2
IOWA,2006,10,47.9,-3.4
IOWA,2006,11,39.3,1.3
IOWA,2006,12,31.1,6.8
IOWA,2007,01,21.6,1.4
IOWA,2007,02,15.5,-7.9
IOWA,2007,03,41.8,4.9
IOWA,2007,04,46.7,-2.6
IOWA,2007,05,64.7,4.3
IOWA,2007,06,70.4,0.3
IOWA,2007,07,73.7,0.1
IOWA,2007,08,74.2,3.0
IOWA,2007,09,64.7,0.5
IOWA,2007,10,55.9,4.6
IOWA,2007,11,37.2,-0.8
