YEAR,LOCATION,"STATE ANSI","ASD CODE","COUNTY ANSI","REFERENCE PERIOD",COMMODITY,"CONDITION in PCT POOR","CONDITION in PCT FAIR","CONDITION in PCT EXCELLENT","CONDITION in PCT VERY POOR","CONDITION in PCT GOOD","CONDITION, 5 YEAR AVG in PCT GOOD","CONDITION, 5 YEAR AVG in PCT VERY POOR","CONDITION, 5 YEAR AVG in PCT FAIR","CONDITION, 5 YEAR AVG in PCT EXCELLENT","CONDITION, 5 YEAR AVG in PCT POOR","CONDITION, PREVIOUS YEAR in PCT FAIR","CONDITION, PREVIOUS YEAR in PCT GOOD","CONDITION, PREVIOUS YEAR in PCT POOR","CONDITION, PREVIOUS YEAR in PCT VERY POOR","CONDITION, PREVIOUS YEAR in PCT EXCELLENT"
1998,MINNESOTA,27,"  ","   ","WEEK #39",SOYBEANS,6,22,21," ",51," "," "," "," "," "," "," "," "," "," "
1999,ILLINOIS,17,"  ","   ","WEEK #22",SOYBEANS,2,23,15,1,59," "," "," "," "," "," "," "," "," "," "
1999,ILLINOIS,17,"  ","   ","WEEK #23",SOYBEANS,2,21,15,0,62," "," "," "," "," "," "," "," "," "," "
1999,ILLINOIS,17,"  ","   ","WEEK #24",SOYBEANS,3,24,15,0,58," "," "," "," "," "," "," "," "," "," "
1999,ILLINOIS,17,"  ","   ","WEEK #25",SOYBEANS,3,20,19,0,58," "," "," "," "," "," "," "," "," "," "
1999,ILLINOIS,17,"  ","   ","WEEK #26",SOYBEANS,4,20,14,1,61," "," "," "," "," "," "," "," "," "," "
1999,ILLINOIS,17,"  ","   ","WEEK #27",SOYBEANS,4,19,22,1,54," "," "," "," "," "," "," "," "," "," "
1999,ILLINOIS,17,"  ","   ","WEEK #28",SOYBEANS,5,24,16,1,54," "," "," "," "," "," "," "," "," "," "
1999,ILLINOIS,17,"  ","   ","WEEK #29",SOYBEANS,7,29,13,2,49," "," "," "," "," "," "," "," "," "," "
1999,ILLINOIS,17,"  ","   ","WEEK #30",SOYBEANS,10,35,10,2,43," "," "," "," "," "," "," "," "," "," "
1999,ILLINOIS,17,"  ","   ","WEEK #31",SOYBEANS,13,35,8,4,40," "," "," "," "," "," "," "," "," "," "
1999,ILLINOIS,17,"  ","   ","WEEK #32",SOYBEANS,11,37,8,4,40," "," "," "," "," "," "," "," "," "," "
1999,ILLINOIS,17,"  ","   ","WEEK #33",SOYBEANS,13,39,6,5,37," "," "," "," "," "," "," "," "," "," "
1999,ILLINOIS,17,"  ","   ","WEEK #34",SOYBEANS,9,38,8,2,43," "," "," "," "," "," "," "," "," "," "
1999,ILLINOIS,17,"  ","   ","WEEK #35",SOYBEANS,12,37,9,5,37," "," "," "," "," "," "," "," "," "," "
1999,ILLINOIS,17,"  ","   ","WEEK #36",SOYBEANS,14,38,7,5,36," "," "," "," "," "," "," "," "," "," "
1999,ILLINOIS,17,"  ","   ","WEEK #37",SOYBEANS,12,38,7,6,37," "," "," "," "," "," "," "," "," "," "
1999,ILLINOIS,17,"  ","   ","WEEK #38",SOYBEANS,12,38,7,6,37," "," "," "," "," "," "," "," "," "," "
1999,ILLINOIS,17,"  ","   ","WEEK #39",SOYBEANS,12,38,7,6,37," "," "," "," "," "," "," "," "," "," "
1999,IOWA,19,"  ","   ","WEEK #22",SOYBEANS,4,23,17,1,55," "," "," "," "," "," "," "," "," "," "
1999,IOWA,19,"  ","   ","WEEK #23",SOYBEANS,5,22,21,2,50," "," "," "," "," "," "," "," "," "," "
1999,IOWA,19,"  ","   ","WEEK #24",SOYBEANS,6,25,18,3,48," "," "," "," "," "," "," "," "," "," "
1999,IOWA,19,"  ","   ","WEEK #25",SOYBEANS,5,21,21,2,51," "," "," "," "," "," "," "," "," "," "
1999,IOWA,19,"  ","   ","WEEK #26",SOYBEANS,4,23,23,2,48," "," "," "," "," "," "," "," "," "," "
1999,IOWA,19,"  ","   ","WEEK #27",SOYBEANS,4,17,23,2,54," "," "," "," "," "," "," "," "," "," "
1999,IOWA,19,"  ","   ","WEEK #28",SOYBEANS,6,20,25,2,47," "," "," "," "," "," "," "," "," "," "
1999,IOWA,19,"  ","   ","WEEK #29",SOYBEANS,6,18,26,3,47," "," "," "," "," "," "," "," "," "," "
1999,IOWA,19,"  ","   ","WEEK #30",SOYBEANS,5,23,20,2,50," "," "," "," "," "," "," "," "," "," "
1999,IOWA,19,"  ","   ","WEEK #31",SOYBEANS,6,21,20,2,51," "," "," "," "," "," "," "," "," "," "
1999,IOWA,19,"  ","   ","WEEK #32",SOYBEANS,6,20,24,2,48," "," "," "," "," "," "," "," "," "," "
1999,IOWA,19,"  ","   ","WEEK #33",SOYBEANS,6,17,27,3,47," "," "," "," "," "," "," "," "," "," "
1999,IOWA,19,"  ","   ","WEEK #34",SOYBEANS,6,21,21,3,49," "," "," "," "," "," "," "," "," "," "
1999,IOWA,19,"  ","   ","WEEK #35",SOYBEANS,7,21,24,3,45," "," "," "," "," "," "," "," "," "," "
1999,IOWA,19,"  ","   ","WEEK #36",SOYBEANS,8,24,19,2,47," "," "," "," "," "," "," "," "," "," "
1999,IOWA,19,"  ","   ","WEEK #37",SOYBEANS,8,24,17,2,49," "," "," "," "," "," "," "," "," "," "
1999,IOWA,19,"  ","   ","WEEK #38",SOYBEANS,7,26,17,2,48," "," "," "," "," "," "," "," "," "," "
1999,IOWA,19,"  ","   ","WEEK #39",SOYBEANS,7,27,20,3,43," "," "," "," "," "," "," "," "," "," "
1999,MINNESOTA,27,"  ","   ","WEEK #22",SOYBEANS,4,33,7,2,54," "," "," "," "," "," "," "," "," "," "
1999,MINNESOTA,27,"  ","   ","WEEK #23",SOYBEANS,7,27,8,2,56," "," "," "," "," "," "," "," "," "," "
1999,MINNESOTA,27,"  ","   ","WEEK #24",SOYBEANS,8,34,6,2,50," "," "," "," "," "," "," "," "," "," "
1999,MINNESOTA,27,"  ","   ","WEEK #25",SOYBEANS,6,31,7,2,54," "," "," "," "," "," "," "," "," "," "
1999,MINNESOTA,27,"  ","   ","WEEK #26",SOYBEANS,8,34,9,2,47," "," "," "," "," "," "," "," "," "," "
1999,MINNESOTA,27,"  ","   ","WEEK #27",SOYBEANS,6,32,11,2,49," "," "," "," "," "," "," "," "," "," "
1999,MINNESOTA,27,"  ","   ","WEEK #28",SOYBEANS,7,34,9,4,46," "," "," "," "," "," "," "," "," "," "
1999,MINNESOTA,27,"  ","   ","WEEK #29",SOYBEANS,8,31,8,2,51," "," "," "," "," "," "," "," "," "," "
1999,MINNESOTA,27,"  ","   ","WEEK #30",SOYBEANS,7,29,12,3,49," "," "," "," "," "," "," "," "," "," "
1999,MINNESOTA,27,"  ","   ","WEEK #31",SOYBEANS,7,25,10,3,55," "," "," "," "," "," "," "," "," "," "
1999,MINNESOTA,27,"  ","   ","WEEK #32",SOYBEANS,7,28,14,2,49," "," "," "," "," "," "," "," "," "," "
1999,MINNESOTA,27,"  ","   ","WEEK #33",SOYBEANS,8,29,11,3,49," "," "," "," "," "," "," "," "," "," "
1999,MINNESOTA,27,"  ","   ","WEEK #34",SOYBEANS,10,30,10,2,48," "," "," "," "," "," "," "," "," "," "
1999,MINNESOTA,27,"  ","   ","WEEK #35",SOYBEANS,7,28,10,2,53," "," "," "," "," "," "," "," "," "," "
1999,MINNESOTA,27,"  ","   ","WEEK #36",SOYBEANS,8,29,10,3,50," "," "," "," "," "," "," "," "," "," "
1999,MINNESOTA,27,"  ","   ","WEEK #37",SOYBEANS,7,28,10,4,51," "," "," "," "," "," "," "," "," "," "
1999,MINNESOTA,27,"  ","   ","WEEK #38",SOYBEANS,8,31,10,3,48," "," "," "," "," "," "," "," "," "," "
1999,MINNESOTA,27,"  ","   ","WEEK #39",SOYBEANS,7,29,11,3,50," "," "," "," "," "," "," "," "," "," "
2000,ILLINOIS,17,"  ","   ","WEEK #21",SOYBEANS,3,26,14,1,56," "," "," "," "," "," "," "," "," "," "
2000,ILLINOIS,17,"  ","   ","WEEK #22",SOYBEANS,3,23,16,1,57," "," "," "," "," "," "," "," "," "," "
2000,ILLINOIS,17,"  ","   ","WEEK #23",SOYBEANS,4,21,19,1,55," "," "," "," "," "," "," "," "," "," "
2000,ILLINOIS,17,"  ","   ","WEEK #24",SOYBEANS,3,20,20,1,56," "," "," "," "," "," "," "," "," "," "
2000,ILLINOIS,17,"  ","   ","WEEK #25",SOYBEANS,4,19,24,1,52," "," "," "," "," "," "," "," "," "," "
2000,ILLINOIS,17,"  ","   ","WEEK #26",SOYBEANS,5,21,23,1,50," "," "," "," "," "," "," "," "," "," "
2000,ILLINOIS,17,"  ","   ","WEEK #27",SOYBEANS,5,19,23,1,52," "," "," "," "," "," "," "," "," "," "
2000,ILLINOIS,17,"  ","   ","WEEK #28",SOYBEANS,5,18,24,2,51," "," "," "," "," "," "," "," "," "," "
2000,ILLINOIS,17,"  ","   ","WEEK #29",SOYBEANS,5,17,29,2,47," "," "," "," "," "," "," "," "," "," "
2000,ILLINOIS,17,"  ","   ","WEEK #30",SOYBEANS,3,18,27,1,51," "," "," "," "," "," "," "," "," "," "
2000,ILLINOIS,17,"  ","   ","WEEK #31",SOYBEANS,4,15,37,1,43," "," "," "," "," "," "," "," "," "," "
2000,ILLINOIS,17,"  ","   ","WEEK #32",SOYBEANS,3,15,31,1,50," "," "," "," "," "," "," "," "," "," "
2000,ILLINOIS,17,"  ","   ","WEEK #33",SOYBEANS,4,17,30,1,48," "," "," "," "," "," "," "," "," "," "
2000,ILLINOIS,17,"  ","   ","WEEK #34",SOYBEANS,5,22,25,1,47," "," "," "," "," "," "," "," "," "," "
2000,ILLINOIS,17,"  ","   ","WEEK #35",SOYBEANS,5,23,20,2,50," "," "," "," "," "," "," "," "," "," "
2000,ILLINOIS,17,"  ","   ","WEEK #36",SOYBEANS,6,26,16,2,50," "," "," "," "," "," "," "," "," "," "
2000,ILLINOIS,17,"  ","   ","WEEK #37",SOYBEANS,5,25,13,2,55," "," "," "," "," "," "," "," "," "," "
2000,ILLINOIS,17,"  ","   ","WEEK #38",SOYBEANS,6,26,14,2,52," "," "," "," "," "," "," "," "," "," "
2000,ILLINOIS,17,"  ","   ","WEEK #39",SOYBEANS,6,26,14,2,52," "," "," "," "," "," "," "," "," "," "
2000,IOWA,19,"  ","   ","WEEK #21",SOYBEANS,7,32,11,2,48," "," "," "," "," "," "," "," "," "," "
2000,IOWA,19,"  ","   ","WEEK #22",SOYBEANS,6,30,14,1,49," "," "," "," "," "," "," "," "," "," "
2000,IOWA,19,"  ","   ","WEEK #23",SOYBEANS,7,29,13,1,50," "," "," "," "," "," "," "," "," "," "
2000,IOWA,19,"  ","   ","WEEK #24",SOYBEANS,5,27,15,1,52," "," "," "," "," "," "," "," "," "," "
2000,IOWA,19,"  ","   ","WEEK #25",SOYBEANS,7,29,14,2,48," "," "," "," "," "," "," "," "," "," "
2000,IOWA,19,"  ","   ","WEEK #26",SOYBEANS,7,25,19,1,48," "," "," "," "," "," "," "," "," "," "
2000,IOWA,19,"  ","   ","WEEK #27",SOYBEANS,11,23,19,1,46," "," "," "," "," "," "," "," "," "," "
2000,IOWA,19,"  ","   ","WEEK #28",SOYBEANS,5,22,24,1,48," "," "," "," "," "," "," "," "," "," "
2000,IOWA,19,"  ","   ","WEEK #29",SOYBEANS,5,20,19,1,55," "," "," "," "," "," "," "," "," "," "
2000,IOWA,19,"  ","   ","WEEK #30",SOYBEANS,6,24,21,1,48," "," "," "," "," "," "," "," "," "," "
2000,IOWA,19,"  ","   ","WEEK #31",SOYBEANS,8,23,21,1,47," "," "," "," "," "," "," "," "," "," "
2000,IOWA,19,"  ","   ","WEEK #32",SOYBEANS,7,24,20,2,47," "," "," "," "," "," "," "," "," "," "
2000,IOWA,19,"  ","   ","WEEK #33",SOYBEANS,10,21,20,3,46," "," "," "," "," "," "," "," "," "," "
2000,IOWA,19,"  ","   ","WEEK #34",SOYBEANS,8,26,19,3,44," "," "," "," "," "," "," "," "," "," "
2000,IOWA,19,"  ","   ","WEEK #35",SOYBEANS,9,28,15,3,45," "," "," "," "," "," "," "," "," "," "
2000,IOWA,19,"  ","   ","WEEK #36",SOYBEANS,11,28,13,5,43," "," "," "," "," "," "," "," "," "," "
2000,IOWA,19,"  ","   ","WEEK #37",SOYBEANS,11,28,11,4,46," "," "," "," "," "," "," "," "," "," "
2000,IOWA,19,"  ","   ","WEEK #38",SOYBEANS,9,33,8,5,45," "," "," "," "," "," "," "," "," "," "
2000,IOWA,19,"  ","   ","WEEK #39",SOYBEANS,11,28,9,3,49," "," "," "," "," "," "," "," "," "," "
2000,MINNESOTA,27,"  ","   ","WEEK #21",SOYBEANS,5,29,9,2,55," "," "," "," "," "," "," "," "," "," "
2000,MINNESOTA,27,"  ","   ","WEEK #22",SOYBEANS,4,28,11,1,56," "," "," "," "," "," "," "," "," "," "
2000,MINNESOTA,27,"  ","   ","WEEK #23",SOYBEANS,4,25,11,0,60," "," "," "," "," "," "," "," "," "," "
2000,MINNESOTA,27,"  ","   ","WEEK #24",SOYBEANS,4,26,12,2,56," "," "," "," "," "," "," "," "," "," "
2000,MINNESOTA,27,"  ","   ","WEEK #25",SOYBEANS,8,30,11,1,50," "," "," "," "," "," "," "," "," "," "
2000,MINNESOTA,27,"  ","   ","WEEK #26",SOYBEANS,5,29,11,1,54," "," "," "," "," "," "," "," "," "," "
2000,MINNESOTA,27,"  ","   ","WEEK #27",SOYBEANS,6,31,12,1,50," "," "," "," "," "," "," "," "," "," "
2000,MINNESOTA,27,"  ","   ","WEEK #28",SOYBEANS,6,28,17,2,47," "," "," "," "," "," "," "," "," "," "
2000,MINNESOTA,27,"  ","   ","WEEK #29",SOYBEANS,5,23,18,2,52," "," "," "," "," "," "," "," "," "," "
2000,MINNESOTA,27,"  ","   ","WEEK #30",SOYBEANS,5,25,17,1,52," "," "," "," "," "," "," "," "," "," "
2000,MINNESOTA,27,"  ","   ","WEEK #31",SOYBEANS,7,23,19,1,50," "," "," "," "," "," "," "," "," "," "
2000,MINNESOTA,27,"  ","   ","WEEK #32",SOYBEANS,7,27,15,3,48," "," "," "," "," "," "," "," "," "," "
2000,MINNESOTA,27,"  ","   ","WEEK #33",SOYBEANS,6,25,15,2,52," "," "," "," "," "," "," "," "," "," "
2000,MINNESOTA,27,"  ","   ","WEEK #34",SOYBEANS,8,25,14,3,50," "," "," "," "," "," "," "," "," "," "
2000,MINNESOTA,27,"  ","   ","WEEK #35",SOYBEANS,8,29,12,4,47," "," "," "," "," "," "," "," "," "," "
2000,MINNESOTA,27,"  ","   ","WEEK #36",SOYBEANS,8,30,13,2,47," "," "," "," "," "," "," "," "," "," "
2000,MINNESOTA,27,"  ","   ","WEEK #37",SOYBEANS,6,33,12,2,47," "," "," "," "," "," "," "," "," "," "
2000,MINNESOTA,27,"  ","   ","WEEK #38",SOYBEANS,7,30,10,2,51," "," "," "," "," "," "," "," "," "," "
2000,MINNESOTA,27,"  ","   ","WEEK #39",SOYBEANS,7,30,10,2,51," "," "," "," "," "," "," "," "," "," "
2001,ILLINOIS,17,"  ","   ","WEEK #21",SOYBEANS,4,28,16,0,52," "," "," "," "," "," "," "," "," "," "
2001,ILLINOIS,17,"  ","   ","WEEK #22",SOYBEANS,8,34,10,1,47," "," "," "," "," "," "," "," "," "," "
2001,ILLINOIS,17,"  ","   ","WEEK #23",SOYBEANS,9,37,9,3,42," "," "," "," "," "," "," "," "," "," "
2001,ILLINOIS,17,"  ","   ","WEEK #24",SOYBEANS,7,33,9,2,49," "," "," "," "," "," "," "," "," "," "
2001,ILLINOIS,17,"  ","   ","WEEK #25",SOYBEANS,6,30,11,1,52," "," "," "," "," "," "," "," "," "," "
2001,ILLINOIS,17,"  ","   ","WEEK #26",SOYBEANS,7,31,12,1,49," "," "," "," "," "," "," "," "," "," "
2001,ILLINOIS,17,"  ","   ","WEEK #27",SOYBEANS,6,28,13,2,51," "," "," "," "," "," "," "," "," "," "
2001,ILLINOIS,17,"  ","   ","WEEK #28",SOYBEANS,7,30,14,1,48," "," "," "," "," "," "," "," "," "," "
2001,ILLINOIS,17,"  ","   ","WEEK #29",SOYBEANS,6,32,13,2,47," "," "," "," "," "," "," "," "," "," "
2001,ILLINOIS,17,"  ","   ","WEEK #30",SOYBEANS,5,33,15,1,46," "," "," "," "," "," "," "," "," "," "
2001,ILLINOIS,17,"  ","   ","WEEK #31",SOYBEANS,6,32,15,1,46," "," "," "," "," "," "," "," "," "," "
2001,ILLINOIS,17,"  ","   ","WEEK #32",SOYBEANS,8,31,11,3,47," "," "," "," "," "," "," "," "," "," "
2001,ILLINOIS,17,"  ","   ","WEEK #33",SOYBEANS,11,38,7,3,41," "," "," "," "," "," "," "," "," "," "
2001,ILLINOIS,17,"  ","   ","WEEK #34",SOYBEANS,10,32,11,3,44," "," "," "," "," "," "," "," "," "," "
2001,ILLINOIS,17,"  ","   ","WEEK #35",SOYBEANS,9,33,9,3,46," "," "," "," "," "," "," "," "," "," "
2001,ILLINOIS,17,"  ","   ","WEEK #36",SOYBEANS,8,31,11,2,48," "," "," "," "," "," "," "," "," "," "
2001,ILLINOIS,17,"  ","   ","WEEK #37",SOYBEANS,8,28,12,2,50," "," "," "," "," "," "," "," "," "," "
2001,ILLINOIS,17,"  ","   ","WEEK #38",SOYBEANS,9,30,12,2,47," "," "," "," "," "," "," "," "," "," "
2001,ILLINOIS,17,"  ","   ","WEEK #39",SOYBEANS,9,30,12,2,47," "," "," "," "," "," "," "," "," "," "
2001,ILLINOIS,17,"  ","   ","WEEK #40",SOYBEANS,9,30,12,2,47," "," "," "," "," "," "," "," "," "," "
2001,IOWA,19,"  ","   ","WEEK #21",SOYBEANS,8,43,3,1,45," "," "," "," "," "," "," "," "," "," "
2001,IOWA,19,"  ","   ","WEEK #22",SOYBEANS,15,43,3,3,36," "," "," "," "," "," "," "," "," "," "
2001,IOWA,19,"  ","   ","WEEK #23",SOYBEANS,13,39,4,2,42," "," "," "," "," "," "," "," "," "," "
2001,IOWA,19,"  ","   ","WEEK #24",SOYBEANS,10,36,6,3,45," "," "," "," "," "," "," "," "," "," "
2001,IOWA,19,"  ","   ","WEEK #25",SOYBEANS,10,31,9,3,47," "," "," "," "," "," "," "," "," "," "
2001,IOWA,19,"  ","   ","WEEK #26",SOYBEANS,9,29,9,3,50," "," "," "," "," "," "," "," "," "," "
2001,IOWA,19,"  ","   ","WEEK #27",SOYBEANS,10,31,9,3,47," "," "," "," "," "," "," "," "," "," "
2001,IOWA,19,"  ","   ","WEEK #28",SOYBEANS,14,33,7,4,42," "," "," "," "," "," "," "," "," "," "
2001,IOWA,19,"  ","   ","WEEK #29",SOYBEANS,11,36,7,3,43," "," "," "," "," "," "," "," "," "," "
2001,IOWA,19,"  ","   ","WEEK #30",SOYBEANS,9,28,12,2,49," "," "," "," "," "," "," "," "," "," "
2001,IOWA,19,"  ","   ","WEEK #31",SOYBEANS,12,30,10,3,45," "," "," "," "," "," "," "," "," "," "
2001,IOWA,19,"  ","   ","WEEK #32",SOYBEANS,13,34,8,4,41," "," "," "," "," "," "," "," "," "," "
2001,IOWA,19,"  ","   ","WEEK #33",SOYBEANS,14,33,7,4,42," "," "," "," "," "," "," "," "," "," "
2001,IOWA,19,"  ","   ","WEEK #34",SOYBEANS,14,32,9,6,39," "," "," "," "," "," "," "," "," "," "
2001,IOWA,19,"  ","   ","WEEK #35",SOYBEANS,12,34,8,5,41," "," "," "," "," "," "," "," "," "," "
2001,IOWA,19,"  ","   ","WEEK #36",SOYBEANS,14,31,8,4,43," "," "," "," "," "," "," "," "," "," "
2001,IOWA,19,"  ","   ","WEEK #37",SOYBEANS,12,28,12,4,44," "," "," "," "," "," "," "," "," "," "
2001,IOWA,19,"  ","   ","WEEK #38",SOYBEANS,12,31,10,4,43," "," "," "," "," "," "," "," "," "," "
2001,IOWA,19,"  ","   ","WEEK #39",SOYBEANS,12,30,9,6,43," "," "," "," "," "," "," "," "," "," "
2001,IOWA,19,"  ","   ","WEEK #40",SOYBEANS,12,32,9,5,42," "," "," "," "," "," "," "," "," "," "
2001,MINNESOTA,27,"  ","   ","WEEK #21",SOYBEANS,6,44,13,1,36," "," "," "," "," "," "," "," "," "," "
2001,MINNESOTA,27,"  ","   ","WEEK #22",SOYBEANS,8,41,6,2,43," "," "," "," "," "," "," "," "," "," "
2001,MINNESOTA,27,"  ","   ","WEEK #23",SOYBEANS,12,45,6,2,35," "," "," "," "," "," "," "," "," "," "
2001,MINNESOTA,27,"  ","   ","WEEK #24",SOYBEANS,12,41,5,4,38," "," "," "," "," "," "," "," "," "," "
2001,MINNESOTA,27,"  ","   ","WEEK #25",SOYBEANS,11,40,5,4,40," "," "," "," "," "," "," "," "," "," "
2001,MINNESOTA,27,"  ","   ","WEEK #26",SOYBEANS,11,38,6,2,43," "," "," "," "," "," "," "," "," "," "
2001,MINNESOTA,27,"  ","   ","WEEK #27",SOYBEANS,8,37,7,3,45," "," "," "," "," "," "," "," "," "," "
2001,MINNESOTA,27,"  ","   ","WEEK #28",SOYBEANS,13,41,4,5,37," "," "," "," "," "," "," "," "," "," "
2001,MINNESOTA,27,"  ","   ","WEEK #29",SOYBEANS,13,42,4,5,36," "," "," "," "," "," "," "," "," "," "
2001,MINNESOTA,27,"  ","   ","WEEK #30",SOYBEANS,10,35,8,5,42," "," "," "," "," "," "," "," "," "," "
2001,MINNESOTA,27,"  ","   ","WEEK #31",SOYBEANS,8,34,6,3,49," "," "," "," "," "," "," "," "," "," "
2001,MINNESOTA,27,"  ","   ","WEEK #32",SOYBEANS,10,34,6,4,46," "," "," "," "," "," "," "," "," "," "
2001,MINNESOTA,27,"  ","   ","WEEK #33",SOYBEANS,12,40,5,4,39," "," "," "," "," "," "," "," "," "," "
2001,MINNESOTA,27,"  ","   ","WEEK #34",SOYBEANS,15,39,3,6,37," "," "," "," "," "," "," "," "," "," "
2001,MINNESOTA,27,"  ","   ","WEEK #35",SOYBEANS,16,33,4,6,41," "," "," "," "," "," "," "," "," "," "
2001,MINNESOTA,27,"  ","   ","WEEK #36",SOYBEANS,13,37,4,6,40," "," "," "," "," "," "," "," "," "," "
2001,MINNESOTA,27,"  ","   ","WEEK #37",SOYBEANS,12,37,4,5,42," "," "," "," "," "," "," "," "," "," "
2001,MINNESOTA,27,"  ","   ","WEEK #38",SOYBEANS,13,37,4,4,42," "," "," "," "," "," "," "," "," "," "
2001,MINNESOTA,27,"  ","   ","WEEK #39",SOYBEANS,11,36,4,4,45," "," "," "," "," "," "," "," "," "," "
2001,MINNESOTA,27,"  ","   ","WEEK #40",SOYBEANS,11,36,4,4,45," "," "," "," "," "," "," "," "," "," "
2002,ILLINOIS,17,"  ","   ","WEEK #23",SOYBEANS,5,40,5,1,49," "," "," "," "," "," "," "," "," "," "
2002,ILLINOIS,17,"  ","   ","WEEK #24",SOYBEANS,7,38,6,1,48," "," "," "," "," "," "," "," "," "," "
2002,ILLINOIS,17,"  ","   ","WEEK #25",SOYBEANS,6,31,10,1,52," "," "," "," "," "," "," "," "," "," "
2002,ILLINOIS,17,"  ","   ","WEEK #26",SOYBEANS,8,33,12,2,45," "," "," "," "," "," "," "," "," "," "
2002,ILLINOIS,17,"  ","   ","WEEK #27",SOYBEANS,9,35,11,2,43," "," "," "," "," "," "," "," "," "," "
2002,ILLINOIS,17,"  ","   ","WEEK #28",SOYBEANS,14,41,6,3,36," "," "," "," "," "," "," "," "," "," "
2002,ILLINOIS,17,"  ","   ","WEEK #29",SOYBEANS,16,43,3,6,32," "," "," "," "," "," "," "," "," "," "
2002,ILLINOIS,17,"  ","   ","WEEK #30",SOYBEANS,13,40,4,7,36," "," "," "," "," "," "," "," "," "," "
2002,ILLINOIS,17,"  ","   ","WEEK #31",SOYBEANS,15,37,5,8,35," "," "," "," "," "," "," "," "," "," "
2002,ILLINOIS,17,"  ","   ","WEEK #32",SOYBEANS,16,39,3,8,34," "," "," "," "," "," "," "," "," "," "
2002,ILLINOIS,17,"  ","   ","WEEK #33",SOYBEANS,14,34,7,8,37," "," "," "," "," "," "," "," "," "," "
2002,ILLINOIS,17,"  ","   ","WEEK #34",SOYBEANS,12,32,8,7,41," "," "," "," "," "," "," "," "," "," "
2002,ILLINOIS,17,"  ","   ","WEEK #35",SOYBEANS,12,33,7,9,39," "," "," "," "," "," "," "," "," "," "
2002,ILLINOIS,17,"  ","   ","WEEK #36",SOYBEANS,16,33,4,12,35," "," "," "," "," "," "," "," "," "," "
2002,ILLINOIS,17,"  ","   ","WEEK #37",SOYBEANS,14,31,6,12,37," "," "," "," "," "," "," "," "," "," "
2002,ILLINOIS,17,"  ","   ","WEEK #38",SOYBEANS,16,34,5,10,35," "," "," "," "," "," "," "," "," "," "
2002,ILLINOIS,17,"  ","   ","WEEK #39",SOYBEANS,16,34,5,10,35," "," "," "," "," "," "," "," "," "," "
2002,ILLINOIS,17,"  ","   ","WEEK #40",SOYBEANS,16,34,5,10,35," "," "," "," "," "," "," "," "," "," "
2002,IOWA,19,"  ","   ","WEEK #23",SOYBEANS,2,24,16,1,57," "," "," "," "," "," "," "," "," "," "
2002,IOWA,19,"  ","   ","WEEK #24",SOYBEANS,3,21,18,0,58," "," "," "," "," "," "," "," "," "," "
2002,IOWA,19,"  ","   ","WEEK #25",SOYBEANS,3,21,20,1,55," "," "," "," "," "," "," "," "," "," "
2002,IOWA,19,"  ","   ","WEEK #26",SOYBEANS,7,28,16,1,48," "," "," "," "," "," "," "," "," "," "
2002,IOWA,19,"  ","   ","WEEK #27",SOYBEANS,9,25,14,2,50," "," "," "," "," "," "," "," "," "," "
2002,IOWA,19,"  ","   ","WEEK #28",SOYBEANS,7,26,13,2,52," "," "," "," "," "," "," "," "," "," "
2002,IOWA,19,"  ","   ","WEEK #29",SOYBEANS,9,27,14,4,46," "," "," "," "," "," "," "," "," "," "
2002,IOWA,19,"  ","   ","WEEK #30",SOYBEANS,8,22,16,3,51," "," "," "," "," "," "," "," "," "," "
2002,IOWA,19,"  ","   ","WEEK #31",SOYBEANS,8,24,15,3,50," "," "," "," "," "," "," "," "," "," "
2002,IOWA,19,"  ","   ","WEEK #32",SOYBEANS,11,28,14,3,44," "," "," "," "," "," "," "," "," "," "
2002,IOWA,19,"  ","   ","WEEK #33",SOYBEANS,9,27,16,3,45," "," "," "," "," "," "," "," "," "," "
2002,IOWA,19,"  ","   ","WEEK #34",SOYBEANS,7,26,18,3,46," "," "," "," "," "," "," "," "," "," "
2002,IOWA,19,"  ","   ","WEEK #35",SOYBEANS,7,25,18,3,47," "," "," "," "," "," "," "," "," "," "
2002,IOWA,19,"  ","   ","WEEK #36",SOYBEANS,7,25,17,3,48," "," "," "," "," "," "," "," "," "," "
2002,IOWA,19,"  ","   ","WEEK #37",SOYBEANS,10,25,16,3,46," "," "," "," "," "," "," "," "," "," "
2002,IOWA,19,"  ","   ","WEEK #38",SOYBEANS,9,26,16,2,47," "," "," "," "," "," "," "," "," "," "
2002,IOWA,19,"  ","   ","WEEK #39",SOYBEANS,9,25,17,2,47," "," "," "," "," "," "," "," "," "," "
2002,IOWA,19,"  ","   ","WEEK #40",SOYBEANS,8,24,18,2,48," "," "," "," "," "," "," "," "," "," "
2002,MINNESOTA,27,"  ","   ","WEEK #23",SOYBEANS,5,36,9,1,49," "," "," "," "," "," "," "," "," "," "
2002,MINNESOTA,27,"  ","   ","WEEK #24",SOYBEANS,6,31,9,2,52," "," "," "," "," "," "," "," "," "," "
2002,MINNESOTA,27,"  ","   ","WEEK #25",SOYBEANS,7,29,11,1,52," "," "," "," "," "," "," "," "," "," "
2002,MINNESOTA,27,"  ","   ","WEEK #26",SOYBEANS,8,28,11,2,51," "," "," "," "," "," "," "," "," "," "
